Feature	Species	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
M00335	unclassified	13.9583328341	18.9387124643	7.3972533837	13.7989999913	9.7233697354	6.4340772968	18.1954449767	5.5433162493	3.0037455627	4.4266247696	10.4329638046	19.5032019366	20.2094146585	24.3291334426	33.5739160343	23.8006981344	12.4114082558	18.6614590526	59.228467792	7.1168400512	20.5921069763	76.9273955075	14.8784713631	0.5659542881	1.8879798615	0.9850948577	1.8432651568	24.2811011624	23.1218157336	44.8215767092	30.6119960629	36.2290065228	40.1770878255	17.1544644853	14.3080700023	0	1.9377953152	11.3626653347	26.1847338779	10.3132098758	17.9446429912	39.1979399713	15.1311836445	21.8084092419	8.5241845491	28.0958408574	22.2950392427	27.7773316254	4.1237846532	8.7239475834	9.6194572519	3.1637602402	57.5054403588	67.5250543834	41.7076596745	50.6149332178	7.2963312519	11.5005705841	17.5394671855	7.0536188957	9.4581014266	44.4468766604	12.8364011396	30.2979518088	11.0719576969	38.9411135661	25.7100181016	12.6379035977	26.1483784691	36.3075464891	113.6160361776	38.9782136616	96.6006064901	39.8391226782	21.6341352091	29.3401024561	1.1278621867	9.0914304352	37.5658285504	0.7591903969	131.770079931	57.474833092	48.4160720294	38.2382225798	48.8847057827	135.4703554751	15.5155193425	53.6078388632	0	4.5675400158	702.8674478185	2.4177063383	70.7876021016	6.581822657	3.5368886292	9.6770537925	68.1004908839	20.4293316175	70.137910771	12.2951425796	55.695205742	89.4117107475	47.3128059226	51.4289933966	17.113832606	3.788589075	7.8431182402	25.7499931711	27.8315543782	30.8652625852	133.3033121004	41.9847954715	25.319708232	31.0850872232	0	38.7406192388	43.9120019701	52.1713898373	21.899538021	50.8370325233	72.4678386624	13.1663090069	13.6408366314	6.0622369798	4.9859231227	3.0860560787	24.1571943593	18.1003709024	1.9229385811	15.2452508126	0.4492882901	18.4892019919	21.9370565964	7.0552565787	31.2167027764	2.084986801	23.1278351431	12.7841038311	0.6533249345	19.2261858111	7.1511697159	14.6914460347	26.3702939659	4.5458492038	19.0491699995	9.8721869884	19.8537895959	55.5717292416	16.1306222497	12.1135304929	16.4483515385	20.8554820918	10.575189127	18.3109944682	10.0196871136	25.9372199536	7.9158077829	6.1154249863	104.9042611556	138.5794549955	17.3518582047	9.3223816548	3.6771661974	8.5817144147	11.9793282341	59.5063529291	24.735877456	30.9351738999	38.1368839594	44.326938526	57.0972644182	25.5121727234	17.9386910957	4.3691387948	41.3047376297	12.5692237784	15.7144282947	16.2535961911	7.8077863728	49.0206184369	17.4822832759	5.5378740932
M00336	unclassified	79.0757199061	1.1861794087	72.8741057232	14.0725882435	0	22.7335910437	57.99109271	86.0685271813	182.2214789256	2.0294628062	0	2.0183023097	7.0680259193	1.9966715203	5.5623159218	2.6700889388	4.5976431883	0	0	1.7886496544	1.0360717744	0	0	0	0	0	0	0	0	0	1.272317534	0.8391143117	0.9711722477	2.994011976	0	0	0	0	7.9848714724	12.5098343885	12.1615690762	26.6431581742	17.1290338207	1.7502198276	0	2.2727272728	0	2.702709687	1.5538557102	0	0	0	4.7429285641	0.5873817845	12.1094392902	0	0	2.6650142427	3.3820454499	0	5.9102739623	1.9942263735	3.3373068549	0	2.4096385542	49.122234869	0	0	0	0	149.0928323811	0	90.0673485817	54.618602919	2.9496866195	0.5345712991	0	0	10.2206932135	0	153.5866357494	0	1.7618666414	0	5.9513032262	131.5378866241	4.5538454131	5.2356020942	4.3282641822	0	0	0	0	1.6177671731	0	0	0	8.9599378705	0	12.5452551903	0	0	0	0	0	0	5.1414221517	2.5068274436	0	0	0	0	0	3.2894736842	0	2.6886700005	5.9791532805	0	0	3.1055900621	0	18.7117922727	6.3178928496	71.7241439781	2.1267671146	3.0122941523	7.8574420527	12.0881306526	0	16.744874241	0	3.2555463477	22.1483435783	0.8589109631	25.385089647	1.5892387005	34.4054099879	4.9821179402	8.8235294118	1.6207182346	0	0.2872426519	44.1341580814	0	36.7820061979	11.1754795607	0	0	0	1.1627906976	0	0	20.3110334726	0	0	0	3.1383225296	15.6222353845	0	0	3.4156333196	1.2711543881	0	0	0	3.0333137672	3.3455766913	7.0540888284	4.7685484855	11.1770645089	5.8551921914	1.2356518228	0.8848142696	7.2289805907	63.1136039351	1.1829419206	0	0	0	0.9087365651	2.1750024391	0
M00337	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7629274816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3122.4335599248	0	312.7658048708	0	0	53.6951992139	0	70.8596625149	0	0	0	0	0	0	0.3091626847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00338	unclassified	0	20.1506673796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6176467924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.9133580986	0	0	56.7036211091	0	0	5.1993590137	0	0	3.0737997904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3037.1561149393	0	290.7696029747	0	0	44.6052903278	0	62.3498545062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.1493571447	44.8463903052	0	0	0	0	0	0	0	0	38.5091882477
M00339	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6400370045	0	0	66.7180682529	0	0	17.5845087591	0	0	0	0	0	0	0	0	0	0	15.8114489739	0	31.3557743955	0	0	0	0	29.9165601626	25.0843708629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00340	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7853936098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7514319267	0	0	0	3.6615864069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3297.7004629348	0	325.4415226294	0	0	57.9842289364	0	75.3158940095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6144657101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00341	unclassified	0	0	0	0.387502634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8879001457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8336636084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8027458692	0	0.6602826163	0	3.5610444473	0.248220277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.688177776	0	2862.0578768343	0	286.59058331	0	0	45.1868623319	0	65.8257882292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7116214566	0	0	0	0.3464007804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1575459879	0	0	0	0	0	0	0	0	0	0	0	0	0.4566210046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00342	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3457241265	0	1.6933551015	1.0638971953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7899358444	0	1.7359642175	3.9285808004	0	4.8925128602	1.5764212587	5.8570399774	0	0	0	3.4088486038	0	0	9.4347047095	0	25.3616681394	0	4.6311855497	0	3.4498238174	0	2.0766479941	0	9.7443656889	0	2.2162479389	0	0	0	0	0	0	0	0	0	1.6868752004	2.2403164957	1.4123501107	0	0	0	0	0	1.1911003899	0	0	0	0	0	0	0	0	0	0	0	1.8073364512	0	0	0	0	0	0	0	0	0	0	0	2.4609040398	0	0	0	0	2.5224379779	0	0	0	0	0	0	0	0	0	0	9.1502507928	0	0	0	10.8267072756	0	0	1.6005933383	0	0	3.7320000409	0	6.2274631941	2.9317429327	9.0733335936	0	0	0	12.9879546724	2.3821002179	0	0	4.7767801165	11.8250505581	0	0	4.4084730695	0	7.3226335994	0	3.0501395751	0	0	0	0	0	0	0	8.9289720444	0	0	0	0	0	0	0	0	0	2.4852628923	0	1.6836469947	0	0	4.5232936949	0	0	0	0	0	0
M00344	unclassified	0	2.4252700304	0	0	0	0	7.2076199038	0	0	7.0402973932	12.4391171444	4.4077377418	70.1578868351	88.2697599923	41.5490530634	10.3647327924	4.272920693	0	0	0	4.9469031965	0	0	0	0	0	0	0	0	0	26.5711553858	26.3957653654	27.179848975	0	0	0	0	0	0	0	0	0	26.7527210152	12.2021585127	0	0	35.3685687625	29.6284486246	0	0	0	0	0	0	0	0	6.7429729098	225.8950250261	0	0	0	0	0	65.1111079137	11.3972455729	55.0511178644	0	5.7114151739	7.6339043101	19.6022271622	0	0	23.8690709268	7.3416811768	2.613098243	15.8405303656	0	0	0	0	12.6908980021	24.8859391223	4.0929954126	0	17.5765440857	32.6511279573	14.6843874425	0	0	0	3375.1074166986	0	348.4750597817	0	0	56.4069391573	0	83.877214004	0	0	0	4.3017834359	0	0	19.2932279077	0	8.8646427657	0	0	0	0	0	0	0	0	45.1352201809	0	95.4219283553	0	0	0	0	0	0	0	0	0	3.5148719431	0	0	0	0	0	0	0	0	0	13.3520529402	0	0	0	0	10.3056863078	2.8000451487	0	0	0	0	5.8771466084	0	0	15.6217835919	10.3543125848	0	18.2247656665	7.3067834677	3.0445320291	39.5059590729	0	0	0	0	0	0	0	19.3763529277	0	0	0	44.8238974756	22.0620890102	5.6415578376	11.0069023008	59.4865895006	0	0	0	0	2.9833595696	22.045235418	9.22392647	0
M00345	unclassified	0	0	0	0	0	0	0	0	0	0	0	5.6211102322	0	0	0	0	0	0	8.4186503724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.4369998649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.4711316499	0	39.3130987141	36.2395590532	154.5552234426	0	28.8558245884	0	43.8762536266	0	0	0	0	0	0	0	42.3977991089	22.8449359434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.5848881112	0	37.4309356773	121.5216460885	0	22.6615208254	0	6.6201447935	21.3448183281	0	0	0	0	0	0	0	8.5503128407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.6149377962	0	0	0	16.6294965293	0	0	0	0	0	0	0	0	0	0	0	0	0	49.0948659795	0	38.2537411189	10.7506870588	0	0	0	0	0	0	0	0	0
M00346	unclassified	55.4072851778	0	50.9361358399	14.9560340795	0	0	37.1468641688	55.998906002	0	0	0	0	12.8569403975	16.1270003889	25.3067494437	0	57.1256319071	13.0018664177	7.6825433566	3.5960925077	3.38319606	55.5444575545	0	0	0	0	0	0	0	0	44.5056505637	30.4137376739	27.6896523224	0	0	0	0	5.4396928505	12.4066543751	0	9.8988873737	43.4531866239	2.7999546575	5.3854373865	4.9991244673	20.9626759725	14.3455109561	8.8088956278	6.3015216653	0	3.0398611621	36.5033384822	3.6022865212	1.191776194	0	29.3253335306	72.0741079806	15.2186200339	0	44.7243769849	0	4.6738668378	0	53.7740645538	34.5145212237	12.7253553617	8.8536831547	18.8089546606	30.4436706371	0	19.3528248845	21.8848968083	45.1408346909	27.8289479515	9.3454890027	23.0860397919	0	0	92.7279323781	0	46.2711444769	49.4852556488	35.5078669557	30.7510896271	102.8965246756	73.6868373042	13.0734498616	17.8022440638	2.1525426085	0	1894.7068283803	0	233.290114959	2.473973888	0	117.7486635846	0	44.4494694043	0	2.8429864067	0	0	0	0	8.6508271593	0	0	7.6893237024	0	0	0	0	8.6153869349	0	0	17.9476775205	0	25.3259464023	0	0	0	0	8.0012171863	0	3.3777695757	21.8382866857	0	0	3.58194818	164.8276202192	2.9564015563	6.0049867312	79.4013448064	3.9543416554	133.6050549741	1.5813148831	213.2875643871	33.8326531578	1.0744485429	12.4787788752	0	23.0221055866	128.977743779	3.2326787507	82.4892006454	20.1168888523	23.2338165415	35.4506958247	31.1637098786	4.6214509357	27.6329818466	4.5952802637	0	3.3251830737	14.0569693819	3.6842111957	13.2700601408	0	10.9065229572	145.1351587925	11.2382511784	22.1856795519	9.5795342911	9.5914109141	6.299297061	21.7467633504	0	64.7926995955	38.8670578476	70.4259998428	27.5894067201	14.9568272175	8.5262557467	29.5043557025	0	0	1.3265973719	27.2193810643	3.7144120608	4.3264776448	4.7519896513	0.3847579209
M00347	unclassified	0	0	0	0	0	0	0.0920132499	0	0	0	0	0	0.281936823	0.3915203869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4141607975	0	0	0	0	0	1.6173208917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3969116088	0	0	0	2.3476677427	0	0	0	0	0	0	0	1.1967211994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4767657067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3529315418	0	1.706405709	0	0	0	0	0	0	2.2796224758	0	0	0	0	0	0	0	0.6057866686	0	0	0	0	0	0	0	0.2646965809	0	0.6476342311	0	0	0	0	3.9113640483	3.4580568072	0	0	0	0	0	0	0	0	0	0	1.4765086815	0	0	0	0	0	0	0	0	0	0
M00348	unclassified	2.9783881942	2.0821253525	2.4122728377	1.429690901	0	0	3.5823843708	0	0	0.6564715567	1.1406586485	1.2904892091	0.6908007093	1.1519332627	1.2432114946	0	1.6249484382	3.5081024245	0	1.5869254932	0	0	0	0	0	0	0	0	4.4966364153	34.5580720148	0.7502321303	2.9896073077	0.572803982	0	0	0	0	0	4.1523207185	0	1.2791763602	1.7556026227	1.0007767555	1.5279829918	0	0	0	0.8574810299	0.6487456421	1.0178217393	0	0	0	0	0	0	1.015932912	1.1806967117	0.6517313271	0.6682024791	0	0	1.491384005	0.6798114642	0.5658192557	1.8967708461	1.5589493999	4.7099324211	0.7359101259	0.9412665613	0.5019025379	1.841754411	0.9246511734	1.0568262944	1.0240471036	0	1.5254201505	0.9745960785	0	0	25.4057085661	53.7330122039	12.9560788708	7.6954002958	41.1128011185	60.4700486448	0	18.0544870751	0	0	0	0	0	0	0	0	0	6.5953175151	0	0	0	1.2200138551	0	0	1.1699742638	0	0	1.3131803089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2493476339	0	0	0	0	1.1467443732	0	0	0	2.0218721179	0.9222862372	0	1.6857589549	0	1.1012349372	0	0	0	0	0	9.2103506165	1.6739659566	1.51358344	5.6400145144	0	0	0	0	0	1.1153330465	1.4255990708	0	2.4424339361	2.1956201265	0.5813853476	1.2115779239	2.3097279994	1.0085970936	1.0173860347	1.3155846086	0	0.8599373517	1.2867235194	0.6241682066	0	0	0	0.8948520282	2.536179398	1.0305973031	1.2222367036	0.5183409095	0	0.7107090629	0	0	0.8645003335	1.3657268666	0	0.8444465039
M00349	unclassified	2.9911874984	2.49107055	1.8022757992	0.3007607047	0	0	1.6232223387	0	0	3.5806325059	4.4233277528	2.2671788565	2.4774711944	1.9014468979	3.1662579447	3.9413333253	0.8070025099	3.7512745669	0	4.9001807648	1.7911287146	40.1634551901	0	0	0	0	0	0	0	0	1.072310269	1.0966576837	2.853582663	0	0	0	0	0	0	1.0399018844	3.2178825639	5.055807206	1.8842665594	2.778449165	2.4502608578	7.6017014087	1.714253263	1.4644541576	1.3811558093	1.2966602709	0	2.7868730841	0	0	0	3.6473558331	2.6642262097	1.5324820577	1.8899507852	3.2304322532	0	0	3.0235068717	1.0759482006	0.5585755359	0.5121733902	4.2601931625	11.5112847259	0.4150551808	2.4964370243	1.1087123863	3.2773143213	2.3357680869	3.1188430092	2.5664482329	1.2344300639	1.0310840327	0.8110990013	0	0	1.014951664	0	0.2907505554	0	1.5880072113	1.9587298899	22.1658606228	0	0	0	0	0	0	0	0	0	0	5.8718305187	0	6.9586878258	0	1.5649083294	0	0	1.4639677164	11.683680641	3.9344867533	1.5495168584	0	0	0	0	0	0	0	0.743761561	0	0	0	0	0	0	3.7249001859	0	5.1809112595	1.7690012858	2.3474178404	1.6355130651	3.942242463	0	20.7830005443	1.5660197136	4.6377455116	0	2.4790277312	13.3206025971	3.1441060554	0	0	15.7688990358	0	28.2803324808	42.6951044462	2.27176765	1.964392196	14.1738486387	20.7601355647	35.1835568802	2.8620542297	2.7671903755	0	2.0834311738	0	5.0464716329	0.8867503623	2.7536303064	1.6464008148	0.9740038938	2.512271161	3.5007032951	1.5221760954	1.1431496051	2.0035339562	2.3795277695	2.5456766049	0.9880751636	0	0	5.4959010933	3.187043788	1.5204179018	2.9805584663	3.4691379233	1.8672990932	0	2.0103954487	3.1584020105	0.58352873	1.9839464723	1.5373273345	0.4849892042	1.0228202109
M00351	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3303.2304110812	0	305.9910441183	0	0	50.8598660074	0	73.0755922302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4668322854	0	0.9523809524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00352	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0922747003	0	0	0	0.4830917874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9549204613	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8247089139	0	0	0	6.3428869778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3171.9983320096	0	313.7632054207	0.9394848271	0	51.4338275619	0	73.9976905866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4761904762	0	0	0	0	0	0	0	0	0	0	0.4830917874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00353	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2815.8443191991	0	282.2418548948	0	0	54.4293503006	0	66.0976135465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00354	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2705627706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2615062761	0.9665850524	0	0	0	0	0	0	0	0.7452694008	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6525600694	0	0.5383011864	0	5.4145400715	1.8568235159	0	0	0.339673913	0.1586276329	0	0	0	0	0	0	0	0	0	0	0	0	3047.1786809892	0	289.9120342294	0	0.964535227	50.4094149293	0	69.109210558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4263116614	0	0.5928578567	0	0	0	0	0	0	0.3759406997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00355	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5925222813	0	0	0	0	0	0	0	0.2377202171	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7533821171	0	0	0	3.3557008297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3133.7434047287	0	297.5159294986	0	0.2836009483	56.0890127058	0	69.6988564937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2094698359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0986376113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131302521	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00356	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5606367875	1.4969541462	0	0	0	0	0	0	0	0	0	0	0	0	0	8.2324099146	2.965496988	0	0	4.4423942447	0	0	0	12.166523451	0	2.0248638263	0	1.9012892862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.5886307641	5.0378645603	0	5.2444408032	9.2280113468	0	0	0	0	0	0	0	0	0	0	6.2574940736	4.3425652442	3.3067414102	2.3258348144	4.7467875835	3.4548576133	6.3658789358	9.9144981001	0	0	0	0	0	0	0	0	0	0	0	0.6124615584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1470026194	0	0.5976096301	1.2654692709	2.5643513338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.472018329	0	0	0	0	0	0	0	0	0	0	0	0	11.6302295025	0	0	0	0	0	0	0	0	3.9119544985	0	0	0	35.9723789861	0	0	0	0	0	0	4.0054290309	0	0	4.5589570795	0	0
M00358	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2526132621	0	0	0	2.716621848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.2278631876	0	0	0	0	0	0	0	0	0	2.0460395697	0	0	0	0	0	1.7002576104	0	1.7165806622	0	0	0	0	0	1.0844492256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9886369182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.363917661	0	0	0	0	0	0	1.7750180289	7.4034244383	0	0	0	0	3.6861075451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0132749773	0	0	0	0	0	0	0	0	0	0	1.2186904052	0	7.6003961859	0	0	0	0	0	0	0	0	160.4651663881	0	18.2515791977	6.17479666	2.9578061292	4.1389261559	0	0	0	0	0.9051536565	0	0	0	0	0	0	0	0	0	0	0	0
