Feature	Species	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
ko00920	unclassified	12.396720708	46.9053774892	18.6663589896	49.7369655011	41.8731610547	11.5876158313	8.9875353909	39.2977130193	0	1.2628860204	3.007744343	20.3466996929	16.992383723	12.8317175996	12.0823053603	0.7903368788	3.2812252906	5.128996386	0	2.3960558821	2.1742151396	140.2612263093	0	0.3221649485	0	0	0	0	0	0	17.7543414186	22.9282558985	23.6541194165	0	0	0	0.1764349197	1.6578627983	26.7698745139	18.1365812715	6.3307422679	57.6154687453	4.2549652856	13.4911053412	3.4099922951	20.8701096609	56.0953659041	23.6686694757	0.2934537263	1.3678418255	1.4845316911	1.7340710269	1.5169388027	0	17.2128850871	4.3899694972	9.6385522428	1.6417270809	21.5748118491	22.2040280512	18.3246403512	0	14.0096750908	7.9857099772	19.217324955	22.6428442985	28.2702170777	6.2957234262	4.8106965772	9.3580898564	36.7250757707	14.3800074986	35.5963423842	18.0947941962	23.638238124	17.7379675067	2.5174951696	1.6167162853	18.988058652	0	63.7560557711	38.3278491438	37.7333282405	30.8976742812	28.0978061453	58.2781052728	11.8448475386	24.9474106889	0	0	1905.9769446908	0	178.970321481	0	0	30.6940388189	36.9862525687	47.6971814668	0	7.3965010386	14.3952857009	34.5085537956	0	54.3166410307	5.0368721993	4.3673138132	5.8644677947	22.3834213635	0	28.8710313688	11.805382831	16.2838321612	10.7983758811	5.5755603612	0	6.5749076677	0	15.9249679389	23.3749345657	40.7883074741	0	10.5384615705	18.9487415422	5.0797248535	8.039888019	10.8451491623	0	16.2572227674	2.0842249296	6.0359035256	2.9403138098	10.4295133128	22.2187793038	6.5259589597	23.4613774995	5.2564270657	24.1099470115	25.7963432206	0	9.1222570815	72.9180592451	15.1218429775	58.1454118074	1.284031515	20.6533263833	40.9272077273	21.3942449191	37.8911294328	11.2008462429	12.6561094577	0	15.2862732612	10.6750972539	17.0211927511	0	8.8496046589	11.2282882521	8.9235064879	13.4463878175	47.6992462961	12.4513548904	7.0606251467	62.2147093394	31.7432857144	114.5865951703	31.6008896915	13.8027972956	0	14.5050072895	35.302396262	28.6460549548	10.1577287608	6.5346480271	3.4601537096	0	3.2845801162	5.0010254219	3.7261278915	2.3105040284	11.9730795818	16.5446102159	4.6326062417
ko00941	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.311465237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00960	unclassified	0	0	2.3998153835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.1206641027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1954404825	0	0	0	0	0	0	0	4.0990048317	0	0	0	0	0	0	0	0	7.3825765402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.390051424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.410388592	0	0	0	0	0	0	0	0	15.6619409479	0	7.6218896517	0	0	0	0	0	0	0	0	0	0	0	6.2435953107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.114870937	1.4298869182	0	0	0	0	0	0	0	0	0
ko00970	unclassified	45.6056093665	5.591348746	48.913472963	13.5468968833	4.3300085606	8.0888908161	41.8377172406	41.1312958411	0.7540755071	3.7998986266	8.7890699767	17.6655715258	23.5743289933	18.7709644702	32.5968375201	7.6261085563	5.6048311215	6.336319308	13.7230958232	8.4093490507	5.7043792524	74.6308346418	11.3270275544	0.213875432	0.6151943511	0.2884501867	0.4961793414	10.2730529908	8.0936143673	29.6784406139	23.8111805796	31.8621456417	38.0932666693	4.7652167399	7.2387720681	0.2539333952	0.6360174011	9.263946962	19.0725753935	14.7731299459	12.8069440182	22.0995930231	10.6335297787	17.898908316	2.3059128459	29.7435599229	14.118444348	2.8308624728	0.9417055646	1.424717393	17.6788037911	1.6167537611	6.3660252296	17.9592386763	14.6374587954	14.1735253634	1.5737072541	1.2812406112	5.28165923	3.4581479295	2.2332633454	11.2043555994	4.1934604918	4.8339279896	2.0113694562	5.7408284486	19.6640201956	7.391456872	10.3183161811	18.1032973308	33.5277667936	21.7325484504	36.6244263379	14.7483512679	16.8021329587	15.4993825556	6.9862604953	8.6498192931	58.4869107102	4.2568101882	44.1366063248	43.614397399	29.7383387592	21.4751771342	65.6747256194	55.5507514486	8.4693789349	20.7972852233	1.5502032984	0.9345780853	2825.6851127704	1.600874143	283.485384974	5.369594027	1.294696679	45.9726082406	5.662251538	65.0056928949	0.4397633263	8.2499554964	2.6660610891	9.6614934191	9.2961113987	61.9886112197	9.6235669996	6.3821525849	7.1112624853	13.9251570249	8.248767025	35.996508152	50.3780345151	27.5823917543	20.1317099936	14.3828168236	0	15.3822054954	9.1688250188	36.2302138826	27.6796375767	7.2455561651	7.8740992349	2.7897074977	9.0297782421	37.6492175114	2.5579976489	3.8030481365	9.5510658064	53.4442831699	3.0054626926	84.3393940284	4.4014466581	7.6675209318	44.3617883144	2.2980985513	78.9607523865	3.8097380471	105.5974523635	15.9077098187	0.4094433296	2.7098843284	8.4593299667	5.2673382362	15.2767304679	1.0023856653	52.622380632	13.8277611682	9.3470829068	10.590017058	13.8366568107	4.9710140468	26.670785295	4.8726405238	44.890525158	5.6956809274	12.8097185071	5.0499016461	12.3836752893	1.78097298	34.2085426028	103.0399967664	14.4960336155	11.3359009485	5.7426589358	6.155622776	5.6545495666	39.7869358665	15.8848959823	48.2108135664	33.7675151951	63.5373544305	36.2298228167	18.2765180441	7.4107214348	12.8689434721	33.9227153778	3.5683626584	3.9258225891	9.2052776442	1.6744908319	9.5946680333	4.0282682501	1.9300223411
ko01040	unclassified	0.4197310499	0.9666228776	0	0.3952844723	0	0	0.4905281798	0	0	0	0	23.2047753216	0	11.2455322367	14.2520874458	5.6750508991	5.2282806099	4.8688387693	0	1.3927244923	0	21.2873085074	7.8844798169	0	0	0	0.3776425279	0	6.2444072275	0	7.0181774031	12.4896358471	0	0	0	0	0	0	4.0810729963	2.6238126247	2.8466271021	0	1.3358552335	1.853493533	2.4248519367	13.0454181372	1.8653258132	1.1873492054	0.8024518203	1.6115866016	0.7812163934	0	1.5613276519	0	4.6127160308	6.1068197717	1.3347947983	0.9730074074	1.9238521541	1.0328112701	0	0	6.1890572759	1.6884596006	1.1008721659	1.6754847427	4.1190783161	0	3.3137494369	10.6226956644	9.7139932048	0	17.1421201958	8.535862423	6.3387820122	9.4319902804	0.8614267631	0	0	0	0	0	0	0	0	0	0	0	0	0	1631.0950027312	36.0685858549	164.8528211752	0	0	23.7200211255	0	37.5088319883	0	0	1.7965752285	0	0	0	2.9328617905	0.1256806375	0.7212933693	5.0191539687	0	0	0	9.536569298	0	0	0	4.5046002147	7.1971012952	0	30.7665785101	0	1.0578375748	1.9448024325	3.7109524302	0	0.9299280415	10.2175908487	2.0921525606	0.5362300162	0	0.1740644038	1.832565548	0	0.911226886	1.9506799859	0.4546905171	0	1.067124211	0	0	0.5017509659	11.6140307558	0.6345994277	0	1.4804782923	0.4348540785	0	5.2539403359	2.1677992677	0	0	39.0690570462	4.4282310437	0.6430173148	0	0	2.207131408	0.2524153949	0	15.0504701625	108.9193109095	27.4512353518	0	0	3.4670515281	4.0817785989	0	0	0	15.0184120362	9.7331822118	11.2918701209	0	0	0.3266545961	0	1.8224166097	1.2070420214	0	0.4024484925	4.8499382593	2.5298287419	1.2902789188
ko01051	unclassified	4.651783304	1.6810606638	4.1848875554	0.893160259	2.8879923199	0	7.3485655129	0	0	21.0019265889	77.4901715363	10.6542136869	309.9398411458	104.7897613053	142.3298708642	10.6866759362	9.17266971	8.6221195463	82.0512338324	26.3199194709	29.1396406444	30.1544464575	4.9470278937	0	0	0	2.2807816782	0	1.5773231272	50.3504948467	92.7617295893	80.8262142464	65.4988433357	152.0421663177	38.592454378	0	0	77.7476007275	168.0665325551	40.5570775135	46.2114047141	136.7838052297	17.5056777922	51.9097986384	8.0866602175	96.2256792196	58.5325279011	27.1227160062	3.1626297513	22.7111030487	0	4.8206513953	18.4778568591	22.8642913555	33.6035738535	50.4229638782	13.994945511	2.7384756106	5.6472985933	1.2685462622	6.222427269	88.6246555257	16.2137599708	17.8167644169	8.6983264203	8.6342136371	3.9144024715	10.0076971575	5.2487017689	21.9127043322	10.8537540436	21.3053183179	63.1060900769	15.0150747433	5.4124304965	0	5.1527510429	0	14.4368764112	0	391.626253492	744.1496190509	443.599570591	225.5549940734	423.9589134297	765.142853245	57.3994827257	341.9510535711	1.1916491773	0.9677041713	3091.0768896887	0	275.008215848	0.8392243178	11.5571145458	53.5675104767	28.9147153564	69.2926503175	24.8298326333	139.9129784742	49.0406975935	146.3407838525	154.0830175732	335.6306905402	111.3601417837	29.0873497173	28.1887996569	203.0428912642	26.5100945729	136.9981093832	33.3172103811	112.0346909821	90.2222554727	41.5097243442	0	46.5628261472	275.4266098303	185.9174241616	220.8489138075	361.4562791047	519.0945671816	47.8697543931	31.4778561014	7.6712918431	6.6448954417	11.358041804	19.2192725058	31.047569492	35.3387856685	0	0	80.9657198297	18.1392522312	15.6705522877	4.6226403997	19.8878343178	19.2381821696	446.4139759215	0	161.8592897853	0	263.7390857016	11.5095567296	161.0687835946	32.2118756555	9.5936533464	290.4526906089	466.9339169632	87.4488348533	37.2259472268	219.2570574107	196.3285671948	60.0514949577	31.4296955396	256.3605059165	25.7896627233	24.763081032	69.9880812703	149.283136601	3596.9698705883	51.0311578577	319.5336598262	100.3854907643	63.100009604	145.4546213491	64.4605660826	3.6685027707	7.9866786517	19.8731321889	41.7387206409	71.9678365558	45.4054717798	29.2977611513	5.1232008293	4.8441373923	4.2808573087	3.0521160289	15.8606625544	6.2758724047	45.8281705212	6.5083193277	13.0985867298
ko01053	unclassified	0.5085248454	0.5378525727	0.2024949727	0.0977397492	0.1866175078	0	1.8201073324	0	0	0	0	0	1.0791256147	0.3937638777	0.287098839	0	0.6092347065	1.2235338329	0	1.2751145038	0	22.9140987663	0.1515196455	0.3475934988	0	0	0	0	0	0	0.6841949429	0.1644262533	0.9579732889	0	0	0	0	0	0.5066919955	0.3487969485	0.2619054989	2.2980477411	0.5964504773	1.0092007028	0.462070008	1.3524929354	0	0	0.3421440908	0	0	0.3707042941	0	0	0	0.3489509617	0	0	0	0.6599282828	0	0	0	0.3324144358	0	0.2035343535	0	0.0315392643	0	0.340557456	0	0.3432167963	0	0	0	0.1750896269	0	0	0	0	1.6146594983	0.4579370238	0.8162306581	0.2633064447	0.6704442535	0.643150057	0	0	0	0	0	0	0	0	0	0	0	0.2788471989	0	1.1421840093	0	0.7135796863	0	0	0.1898364902	0.9178504774	0	0.3465656862	0	0	0	0.7120142122	0	0	0	0.190019879	0	0.5508270612	0	0.7229883182	0	0	0.6584923738	0	0.7143043478	0.5645439276	0	0.4372803477	2.4799826624	0	7.8563086366	2.5071216684	1.5600231147	7.4179139458	2.5000136913	5.1649553971	4.6982453139	0	0	9.7120249495	0	13.0261056376	2.5040287784	0	0.7413972761	1.3195836085	15.439933827	22.5533154737	0.1427743969	1.0943909695	0	0	1.5849607273	3.6355171202	0.6195208236	0.4917911017	1.6412099762	0.1347970727	0.949317731	1.0414536025	0.0982566585	1.9596485748	0.4247722058	0.5449238332	0.7307601789	0.2918761753	0	0	0.3999827002	1.5281983481	0.8043105093	0.4388995455	0.5009523755	1.4375172567	0	1.3129549703	0.9702090517	1.0686859373	1.1579439769	0.3947145794	0	0.4369601167
ko01055	unclassified	20.7459724858	11.9609929546	29.9316676203	14.354735971	8.4350630227	0	19.4482494854	0	0	0	12.6333169221	0	53.3606553642	36.3556902348	44.516675737	45.5542721077	12.5610242031	4.7964730196	32.932706198	8.3773973733	22.5214452592	0	50.1820523174	0	0	0	0	89.4083947997	71.1371508597	225.5156777702	54.6745848617	34.6733684436	47.4169678484	15.1810932232	13.6219305587	0	0	16.0697080634	23.3562541295	17.3029327104	16.6974301071	22.3446976786	16.440236577	57.9155122806	2.8587589484	5.8654704897	47.0813270703	33.7744370155	2.0601348187	5.0433379914	115.081661421	0	12.4963351333	19.0247974368	422.8412248237	23.9870309288	11.4158471472	0	33.1633501297	5.5004332484	11.928504853	20.7553398499	0	9.4536540089	35.9994595472	29.6869659313	5.7928347544	0	15.37602912	11.3476741354	26.8049328241	12.6865719529	71.0668174103	39.1422760276	10.6240656276	9.5685819112	8.0588669344	32.355949811	40.6526252231	0	23.1877900388	60.041878098	18.2302489136	24.0240050776	43.3551253207	69.6007809174	10.8879069877	20.5557755483	0	0	0	0	0	0	0	29.4410971585	133.0376324082	9.7870378115	56.3234378979	28.5264098667	63.9123880975	121.9869554015	80.1265801822	18.8500376724	57.1390479611	0	11.5674183143	54.3483177114	41.5832252825	34.6042025296	24.4615582225	47.0547793173	42.5609081458	13.154866607	9.9340761042	19.268604423	22.789908012	34.9202147611	11.2547776091	19.2435405792	14.7059899397	31.538076883	219.3642968186	7.0488381858	104.4180748195	299.7782058433	244.6051505002	30.2197788748	10.1811606368	31.1813751903	0	40.690712342	11.2028321467	0	57.9498494451	0	11.6110253371	35.3349461822	0	20.2476349542	8.3550919509	43.6317973765	215.7900623963	0	22.5388302993	31.4821425277	75.3410257775	42.9161511087	14.7428166122	21.3946245196	21.5899556541	86.6991269101	19.0490126908	45.2335223422	2.4017508018	18.684021991	21.9005362119	2.4783475161	38.8216348906	382.6152599353	4.8692945962	63.0734468121	40.9487802118	31.0825183309	32.6573496731	80.9773657211	28.7507490339	34.2649426501	27.2720650315	62.3762921168	67.6600195413	7.058311524	10.633169125	12.7952883018	13.8859638885	0	12.4465695713	2.7374621297	1.4385138877	9.1045874248	172.6997406061	14.8696709747
ko02010	unclassified	7.3577269434	7.2469512328	7.6459064035	6.9772537065	5.9706120002	1.4316948438	5.7577975867	5.2782654464	22.828475313	6.7982898143	6.0674898869	20.4402639743	18.3315440656	12.0174060805	13.2309127098	7.2884124118	4.0287228397	3.9760599539	9.9757362143	3.0213932003	6.9411611551	60.3933137937	5.8468747873	0.7048589345	0.3304629484	0.7348119845	0.63563487	6.2450396595	6.0392643896	10.1472994294	21.832901098	22.7682433982	23.8467312435	6.8905283	4.9462115507	0.1038387304	15.5308611342	7.3797694999	7.1700738066	7.9751527203	3.7321873255	13.9315214251	4.0690867879	9.3477435155	3.6584581423	15.6439191883	4.5445511019	13.3047504677	1.175221585	2.1238311225	6.8447695499	2.3673025436	3.9137542872	4.4595491167	4.3131408176	7.0920764828	3.9417765985	14.4641380203	10.5809495597	9.0279497661	5.4273200419	8.1796208637	7.4117813421	7.6109988418	9.2531303864	8.1999213803	8.1296813846	5.9931462046	4.9552883971	9.9067235006	25.9468738192	9.3892046004	28.0852747982	12.9866119195	8.2531587173	15.0525985744	2.2821048789	4.50877644	11.8128116098	1.2750266393	34.0863786806	29.6774471179	18.9576017351	13.353679639	20.3883905935	41.2542879723	8.7586352728	14.545789845	0.7267134748	2.6734413434	80.7098468721	1.6319048376	14.1449524714	2.478483869	1.8633423278	15.9294303385	23.9325181868	21.6880811749	13.8894380704	6.1969739844	13.7510248628	32.7287591252	18.7681493647	49.8748822946	12.7167482262	6.0900017753	9.0441149565	18.1111461727	9.3278648883	26.7211580047	25.5912333777	15.423865501	10.8164458896	8.8457110191	0	11.5869185813	23.2041768778	18.6944866432	18.4524985815	25.4339421588	36.0513497875	8.6237742027	6.2264609746	3.3676586898	5.3467612454	6.0374751739	2.9163859799	15.8790667877	6.7496938732	9.7854459052	9.1038234712	15.415772802	14.490134426	7.2052684089	15.3363271987	13.6752992565	15.9108608281	8.9508023405	1.5871819242	21.2958290176	143.4712456916	29.6552268754	125.3808220171	4.662235694	17.6178551948	88.7164097734	40.2025728111	59.0587193019	12.3449713871	11.7002432274	20.0241487488	5.8431941086	18.5669637821	10.8834876513	8.3955671828	6.2298348204	9.3807803243	6.090619758	22.8526076258	191.9123664447	18.874399666	21.2332089732	8.5060530392	8.8902021022	10.8010413843	16.7081057991	9.6785287723	10.5272683118	12.8586479623	22.7874312063	21.1319756559	6.8493112771	5.2199074921	9.6915750331	17.5554056957	11.2126431941	6.7827778246	9.3013277377	3.7355367328	14.9341174394	5.3901039013	3.6871913274
ko02020	unclassified	2.7508109381	2.7869839859	3.515000535	1.9801546709	1.6230773846	0.7394524462	2.9684126372	2.1258634997	0.1708623758	2.1919912432	2.7999749931	10.0872383212	8.3530330755	4.8569841683	5.1632418221	4.7340373942	2.0630222526	2.2079001143	3.84375849	2.2090421988	3.7764967611	48.1791751968	1.9714054388	0.0946872002	0.0591923986	0.1098194365	0.0622792458	4.0357760079	3.6967851871	4.6533434918	7.9856877578	10.6204604579	9.72975857	2.6766364208	1.9233001791	0.0178136777	0.1218190586	3.4267554956	4.7646136764	3.451354766	3.0651223555	7.2605806371	2.1537571997	3.5490334044	2.1054444216	10.6226140552	0.4820051782	3.9841488903	1.0170960194	0.9723178193	2.2401009893	1.2530778704	4.004924314	3.252656363	3.4459625542	3.8122157765	4.5041092577	0.8426761717	8.6274327019	4.2830498392	8.0130718427	3.2237493701	4.2782698049	3.7907517841	5.088350037	5.6614421857	2.6833375252	3.6098335075	1.6240655759	2.9001192747	5.6280981668	3.7341596283	8.1177937608	4.7281126312	3.336197686	3.6954285715	1.7304076891	4.0718436456	3.7261876052	0.0958621757	10.3497038235	9.8044616266	6.8645487854	3.9859520157	6.8079606464	12.5515776414	6.4091915717	5.0815845202	0.1629637024	0.418665532	91.1335423609	0.2838039548	0	0.7833080984	0.1843666441	1.7381778289	17.2171973983	4.5112313073	10.8892593245	4.8942043456	9.7106305262	20.3679048041	13.7614781261	21.1291423778	7.5575463317	5.6097037991	6.2789510373	10.2407675458	5.4576600286	9.624666891	11.3355670247	7.1698496355	6.8895801884	3.6956648806	0.1575369685	5.8562658659	4.577467874	10.721400533	11.1399001394	1.5313045163	1.4484699621	1.7556184125	5.2673751508	0.9496734546	2.8421217284	2.6306287892	2.6123541946	5.0883659768	4.4508606397	3.2408339995	4.2178349309	6.6195327872	5.6023541832	3.5927395928	5.6865962613	4.0221299813	5.3411374521	4.6968756109	0.0933568768	18.6617658726	0.3447305938	26.5890553695	12.8327959093	0.9659980603	3.8911301281	3.2495721669	34.6325590343	52.4331951456	3.5806596464	7.4226988073	4.9312925975	1.4170038818	3.3241693195	5.3242002721	3.9380334514	1.6854521721	2.1456989282	3.0680386844	12.9248958237	89.5700447471	2.2088346324	11.5048221868	6.1152093082	6.5683392364	5.6578907614	7.4515663705	5.065357446	4.0222923815	4.6071122158	10.6294666202	5.6591339917	2.1208715744	1.8504800168	2.8851483889	2.8207971527	2.3206154739	1.1774060878	1.6421982183	1.5838248448	3.1185246373	2.6491361019	1.5053618407
ko02030	unclassified	0	0	3.9183828328	0	0	0	2.7361221805	0	0	0	0	0	16.7583366842	5.2783969013	6.8520364475	47.3155026272	9.0318335845	7.1551932049	18.008191974	0	27.0501811915	0	0	0	0	0	0	0	0	0	21.471399437	27.7806672684	29.2282133045	0	0	0	0	0	19.8721775843	0	6.4415009573	17.8175525954	4.9470657986	9.7491125642	8.6814871552	14.9619125832	0	0	0	0	0	0	0	0	0	7.0532195383	2.2026818433	1.632659477	4.7328195444	2.6862586201	0	3.2226216069	0	0	0.7891829579	3.5595695089	0	0	4.6357046376	0	0	0	0	16.3751997019	0	2.8735022364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.5363945449	0	0	0	0	78.774228402	47.3857259534	148.6813062616	8.4455147375	0	0	11.9657380319	19.6272400036	60.1912580283	0	0	0	0	0	12.0752081036	0	56.9749688651	0	0	0	0	2.9743657025	0	3.3750206966	0	0	25.6403943213	0	33.6577937857	3.1581178143	3.8702315131	16.0725612241	0	20.8149070919	2.7012116779	20.7477608379	0	0	0	0	0	270.5443082635	0	0	180.303204373	0	0	0	2.7856692272	0	0	12.343018622	5.4037275586	3.918627794	0	10.2454136427	14.4642227818	12.6090789479	67.8454257851	0	12.9873896338	0	4.0607536148	0	15.5174129808	0	10.0943256601	9.228576545	18.9664162206	14.5258549491	2.8347132829	0	0	0	0	0	0	0	0	0	0
ko02040	unclassified	2.1488060045	3.289245578	2.29456462	0.9212546303	3.3316902046	0	3.3644192678	1.650533231	12.5576435978	3.2309070285	19.9542203428	4.4056986342	22.9946036599	10.000625021	10.0013005205	38.5696299517	7.8609413094	5.1366288497	12.6399567911	2.5977269727	13.9791571098	43.5110909355	0	0	0	0	0	0	0	0	14.122471298	17.5407684306	23.691229479	0.7868167193	0.8074876994	0	0	0	4.7717615014	3.4545775051	3.7844709385	11.4490529028	1.621407178	1.8980321586	4.420729712	21.0711452954	1.4817493095	6.5028012676	1.7011664547	0.7889260948	0	2.2554240972	0	0.7815167902	0	2.5786945705	15.1522077661	1.1893176702	12.3952263138	8.8503357923	13.7191050354	1.2183051478	7.7470412821	1.9551164974	10.1185577728	0.2767266247	2.3634530164	3.2725819761	2.8019009803	3.7655948659	1.1767820233	3.0789005356	3.6781096476	7.1200509179	1.4672111297	1.6900333547	1.4335722268	11.3501594398	4.9459327871	0.0236795312	2.3191977757	2.9474376401	2.517856085	2.084789334	5.2259802218	4.7745980167	8.2787417409	3.0882915373	0	0.8038539311	0	0	0	0	0.5727762467	0	12.1523528692	5.7102412468	29.7627725604	5.7805706295	17.8374054182	29.5175861595	21.5412363079	66.9236445379	0.6926963268	6.3379533252	8.0157673712	4.1299790217	5.6847412123	28.415158976	3.1300838402	0	0	0	0	1.4285367785	0.6103333277	34.5164479805	61.850468401	0	0.4161180863	0	3.2648284018	0	4.6243189775	4.2051063203	0	2.061696307	6.5579872411	37.4056604901	4.4310819052	6.1790351691	4.8433635396	6.149243962	11.4915353419	4.0596206847	13.7868632029	3.6865005688	0.9574568176	25.957933536	1.1852562241	41.4400156183	46.6408214766	1.9721384586	6.6172459847	11.2528640461	50.8021985197	78.2219212641	2.4094764151	8.8760411002	0	3.8995421067	3.3874152749	3.7738101696	1.2746612011	2.997697639	4.2296736106	16.1940046428	1.1571262193	1.7593496624	2.4105060768	1.4737492708	5.5271359184	2.3241887749	15.0455832152	12.7028928659	0.2317381949	6.1956471329	3.5107995186	5.1906316046	15.4224904404	2.01828996	1.6714905383	1.8371909462	0	1.8358160335	0.8267332668	0.6798995751	3.721153378	2.4415171586	2.5308096218	0.7648091118
