Feature	Species	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
M00310	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1165e-06	5.33583e-06	0	0	0	2.77614e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.67339e-06	0	0	0	1.63257e-06	0	2.90616e-06	0	4.25123e-07	0	0	0	0	0	0	0	2.05606e-06	0	4.25815e-06	0	0	0	0	0	4.03937e-06	0	0	0	0	3.60414e-06	1.14163e-06	1.14772e-06	7.13264e-07	0	3.11468e-06	0	0	1.52495e-06	0	0	0	1.37159e-06	0	3.73096e-06	1.4566e-06	1.83438e-06	0	2.1071e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17223e-05	1.02345e-05	0	0	0	4.99775e-06	1.14278e-05	0	8.89842e-06	8.55051e-06	1.63681e-06	0	1.65883e-06	0	1.40664e-05	2.59496e-05	0	0	7.16063e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.88792e-06	0	0	0	0	0	0	1.14004e-06	0	0	0	1.78766e-06	0	5.68379e-06	1.19563e-06	0	0	2.59559e-06	1.94164e-06	0	0	0	0.000112631	1.07344e-06	1.44371e-05	4.10851e-06	1.47095e-06	4.39479e-06	0	1.40172e-06	9.93116e-07	2.45623e-06	2.08442e-06	2.86235e-06	0	0	0	0	0	0	0	0	0	1.50418e-06	1.11778e-06
M00311	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	6.44988e-06	5.1732e-06	5.67476e-06	0	9.48956e-07	0	0	0	0	0	0	0	0	0	0	0	5.7596e-06	0	0	0	0	1.05883e-06	0	0	0	1.50495e-06	2.5653e-06	7.49279e-06	0	6.08623e-07	0	0	0	4.97621e-07	1.00744e-05	0	0	0	0	0	0	1.83039e-06	0	5.62355e-06	0	0	1.00279e-06	1.58703e-06	0	2.49684e-06	2.39213e-06	0	0	5.71755e-07	0	0	0	7.05077e-07	1.27975e-05	0	2.67122e-05	1.66437e-05	0	0	0	0	3.4904e-06	0	0	0	1.14179e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4016e-07	0	0	0	0	3.21462e-06	2.08742e-06	0	1.60317e-06	0	0	2.32145e-06	3.70414e-06	0	2.09804e-06	0	0	2.77041e-06	0	7.22549e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.21877e-06	0	0	0	0	0	1.17926e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.01264e-06	0	1.11644e-05	0	3.79775e-06	1.57472e-06	0	0	0	2.93511e-05	6.18384e-06	6.77656e-06	1.14646e-06	0	8.11921e-07	3.07072e-06	6.55255e-06	3.51954e-06	3.03563e-06	3.82241e-06	3.66246e-06	0	4.67064e-07	0	7.60937e-07	0	8.74329e-07	0	0	2.13469e-06	2.29449e-06	0
M00313	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	1.49476e-06	1.48182e-06	7.4177e-06	0	0	0	0	0	0	0	5.56796e-07	0	0	0	0	0	3.60994e-07	9.83999e-07	0	0	0	0	0	0	0	0	4.87934e-06	9.99877e-07	2.30541e-06	7.08724e-06	4.50578e-06	2.58699e-06	0	4.54757e-07	0	2.88815e-06	0	0	9.26587e-06	0	0	3.64247e-06	0	1.8132e-06	0	0	0	0	0	0	0	5.56186e-07	0	1.68378e-05	0	0	0	0	2.64629e-06	0	8.95012e-06	4.83858e-06	0	0	0	0	5.39825e-07	0	3.09383e-07	2.8285e-07	1.32247e-06	1.23419e-06	1.38211e-06	2.78126e-07	7.31972e-07	7.24997e-07	0	0	0	0	0	0	0	0	0	0	0	1.9401e-05	0	0	0	1.69978e-06	0	0	4.65506e-07	0	0	1.37784e-06	0	1.85346e-06	1.77625e-06	2.38893e-06	0	1.23263e-06	6.02931e-07	2.02003e-06	2.59949e-06	0	0	2.75487e-06	0	6.17596e-07	0	0	0	0	0	0	0	7.77587e-07	0	0	0	0	0	4.92016e-07	0	0	0	0	0	0	0	3.04131e-07	0	0	0	0	5.22105e-07	0	0	5.13213e-07	5.50886e-07	0	0	0	1.73893e-06	0	0	0	0	0	0	0	1.68564e-07	6.94079e-07	5.67315e-07	0	0	8.8345e-07	1.8594e-06	0	1.77053e-07	0	0	3.97171e-07	0	0	0	0
M00315	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.04771e-06	3.93296e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00316	unclassified	0	0	0	0	0	0	0	0	0	0	5.3035e-07	0	0	0	0	7.04996e-07	9.58071e-07	8.91141e-07	7.45561e-07	2.24708e-07	0	0	0	3.44227e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.67877e-07	0	3.78417e-07	5.08782e-07	0	1.40403e-06	2.56477e-07	2.29345e-07	0	4.87008e-07	4.90504e-07	0	0	0	0	0	2.64627e-06	0	5.44895e-07	0	7.45574e-07	0	5.94557e-07	0	1.75739e-06	0	6.66864e-07	0	0	0	0	4.48534e-07	0	3.56115e-07	0	0	7.80349e-07	5.71265e-07	0	0	0	0	0	0	0	5.98616e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.54159e-07	0	0	0	0	0	0	1.15077e-07	0	0	0	0	0	2.04418e-07	0	0	0	0	0	0	0	0	0	1.25902e-06	0	5.57821e-07	0	3.28734e-06	0	0	5.50748e-07	0	0	7.70742e-07	0	1.88316e-06	0	2.66088e-06	3.90366e-07	0	0	0	0	0	0	1.32408e-06	0	0	0	0	0	0	0	2.54756e-07	3.29804e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.20646e-07	0	0	0	0	0	0	0	0	0	0	4.42573e-07
M00317	unclassified	0	0	0	0	0	0	0	0	0	0	0	6.29356e-07	4.02639e-07	0	0	0	0	2.33587e-06	0	4.65647e-07	0	9.58197e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.87515e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.71964e-07	0	0	0	1.62563e-06	0	0	0	7.01882e-07	0	1.68474e-07	0	0	0	0	6.90919e-06	0	8.3876e-06	3.20081e-05	0	0	7.27134e-06	9.97317e-06	1.26887e-05	1.1481e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.73606e-07	6.96596e-07	0	0	0	0	0	0	0	1.58098e-07	1.06305e-06	0	0	0
M00319	unclassified	0	1.81025e-06	6.7579e-07	3.06327e-07	1.35407e-06	0	4.37572e-08	0	0	1.2449e-06	2.70923e-06	0	3.19596e-06	0	0	0	1.3726e-06	0	2.95101e-07	0	0	0	0	2.43128e-07	0	0	0	0	1.34086e-06	0	8.1089e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45262e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.0536e-06	4.43901e-06	3.7372e-06	3.69608e-06	9.43915e-06	5.33243e-06	8.12022e-06	5.68438e-06	3.98802e-06	1.08721e-06	0	0	0	0	0	0	0	0	0	0	3.80566e-07	0	0	0	0	0	0	0	0	9.21128e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39969e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.65952e-06	0	0	0	0	0	0	0	0	2.49133e-07	0	0	0	0	0	0	0	0	6.30182e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05104e-05	1.48428e-05	0	0	0	0	3.16797e-06	2.31468e-07	0	0	0
M00320	unclassified	0	1.06078e-07	1.77673e-07	0	0	1.41242e-07	0	0	0	0	0	5.33043e-07	7.93487e-07	3.44949e-07	1.44468e-07	7.74984e-07	2.22182e-07	4.66707e-07	0	8.23809e-07	3.23766e-07	2.4564e-05	0	0	0	0	0	0	0	0	1.62322e-07	2.77884e-07	2.05823e-07	0	0	0	0	0	0	0	0	0	2.64449e-07	9.15844e-08	0	0	1.38834e-07	0	0	0	0	0	0	0	0	3.95483e-07	0	7.89974e-08	7.75667e-08	1.56665e-07	0	0	0	8.57292e-08	1.22234e-07	1.32155e-07	0	0	0	5.95386e-08	1.75139e-07	0	0	0	0	1.72762e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.23533e-06	0	0	7.11876e-07	1.98527e-07	1.82329e-07	0	4.53571e-07	0	0	1.94944e-07	2.07327e-07	0	0	0	0	0	0	0	0	2.35746e-07	3.61156e-07	0	0	0	1.74317e-07	0	4.03454e-07	2.82006e-07	0	0	2.83598e-06	0	0	0	6.78114e-07	0	1.53391e-07	0	0	2.44403e-06	0	1.53539e-05	0	2.27873e-05	2.46353e-06	0	1.39854e-07	9.8322e-08	3.0268e-05	4.28168e-05	1.58219e-06	0	1.73683e-06	0	0	4.01158e-07	3.08561e-06	0	1.07953e-07	7.07144e-08	6.67712e-07	0	2.10976e-07	0	0	1.5983e-07	1.37781e-07	2.73878e-07	0	0	1.35155e-06	1.95236e-06	1.40811e-07	2.84684e-07	1.48932e-07	0	0	0	0	0	1.91003e-07	0	1.44237e-07	0
M00323	unclassified	0	0	0	0	0	0	0	0	0	1.54109e-07	0	1.74121e-07	2.36681e-07	0	0	0	1.17113e-07	2.32315e-07	0	5.8462e-07	0	1.52998e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3704e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.19972e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17151e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.96757e-07	0	0	0	2.86377e-07	0	0	0	0	0	0	5.84535e-06	0	9.19517e-06	2.20298e-07	0	0	7.64403e-07	1.20986e-05	1.65552e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01498e-06	0	0	0	0	0	0	0	0	0	0	0	0
M00324	unclassified	8.77009e-07	2.54477e-07	2.83648e-07	1.68253e-07	4.93765e-08	0	1.88528e-06	0	0	0	3.02581e-08	1.65108e-07	4.75018e-08	1.65359e-07	2.88204e-07	4.84626e-07	3.86559e-07	7.425e-07	0	4.01014e-08	0	3.54614e-07	0	0	0	0	0	0	0	0	1.09174e-07	2.24539e-07	2.40677e-07	0	0	0	0	0	0	1.90538e-07	1.65699e-07	1.1583e-06	3.21508e-07	0	0	2.84704e-07	0	1.07823e-07	0	7.02446e-08	0	0	0	1.66697e-07	0	0	4.93844e-08	3.27982e-07	0	2.24348e-07	0	0	0	1.58496e-07	0	0	0	6.56825e-07	6.18253e-08	0	0	0	5.87692e-08	0	0	0	1.84247e-07	0	0	0	0	0	0	0	2.28868e-07	2.14643e-07	4.20659e-07	0	0	0	0	0	0	0	0	0	0	6.76153e-07	0	3.44645e-07	9.26192e-08	2.37013e-07	0	0	1.53499e-07	6.29699e-07	2.68994e-07	1.54094e-07	0	0	0	0	0	0	0	3.51919e-08	0	1.37276e-07	0	0	0	0	0	0	4.22506e-08	1.49484e-07	0	2.74817e-07	0	0	8.54324e-07	2.79227e-07	1.97018e-07	1.27427e-06	0	1.67708e-06	0	3.3817e-07	0	6.15803e-08	0	0	4.21418e-07	4.29249e-07	0	2.71704e-08	2.2411e-07	0	2.63104e-08	4.03188e-07	0	4.85505e-07	6.07067e-08	2.57228e-07	2.79809e-07	9.49338e-07	0	7.72106e-08	1.37423e-07	1.53954e-07	2.25119e-07	1.66226e-07	3.37575e-07	1.58145e-07	2.93579e-07	9.27641e-08	0	0	5.94977e-08	0	2.39113e-07	1.92881e-07	1.73257e-07	4.21113e-07	0	2.05059e-07	0	3.02902e-08	7.51315e-07	4.95724e-08	6.16261e-08	0
M00325	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	1.43236e-06	1.5921e-05	1.65133e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.84206e-07	1.61271e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09468e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.47627e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32999e-07	0	0	0	0	1.41495e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22688e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.73247e-07	0	0	0	0	0	8.39671e-07	6.36668e-07	1.11923e-06	1.96112e-06	0	0	0	0	1.84372e-07	0	0
M00326	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.20146e-07	0	0	0	0	0	0	1.66391e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20256e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00311e-06	0	0	0	0	0	0	0	1.64059e-06	0	0	0	4.89544e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00330	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	2.36627e-07	0	0	0	0	0	0	0	0	1.25835e-05	0	0	0	0	0	0	0	0	2.27176e-07	0	0	0	0	0	0	0	0	5.58532e-07	6.98754e-07	5.63649e-07	9.95241e-07	9.86289e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66362e-06	6.57172e-07	1.03476e-06	8.60128e-07	5.67335e-07	4.72931e-07	0	2.88686e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.86537e-07	0	0	0	0	0	0	0	0	0	0	0	1.05683e-06	1.0591e-06	0	0	7.56935e-07	0	0	0	0	0	0	5.25717e-06	0	5.90584e-06	0	0	0	0	7.78282e-06	9.56644e-06	9.83573e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.541e-08	0	0	7.91059e-07	8.52757e-07	0	1.74705e-07	0	0	0	0	1.05707e-07	0	0	1.89727e-07	0	0
M00331	unclassified	7.84504e-08	4.13086e-07	2.89858e-07	1.1764e-07	2.30457e-07	0	5.50123e-08	0	0	1.14325e-06	4.84603e-07	6.49632e-07	2.56778e-07	3.65011e-07	1.73295e-07	8.90616e-08	9.19966e-08	1.08125e-07	0	2.43687e-07	6.60369e-08	0	0	0	0	0	0	0	0	0	0	3.89463e-07	0	0	0	0	0	0	5.14558e-07	9.94091e-07	4.67628e-07	2.84602e-08	0	0	2.26772e-08	1.30405e-07	0	9.85652e-08	1.46828e-07	0	0	3.23757e-07	0	0	2.59684e-07	0	2.17075e-07	0	1.21141e-07	1.06163e-07	0	0	1.83553e-07	0	5.11796e-08	0	1.63232e-07	5.03025e-07	1.46545e-08	8.49042e-08	2.31843e-08	1.73781e-07	0	1.10107e-07	9.21354e-08	4.55175e-08	1.45969e-07	6.05426e-09	0	0	0	0	0	0	0	0	4.80975e-07	0	0	0	0	0	0	0	0	0	0	1.22135e-07	0	3.68507e-07	0	2.21462e-07	2.35157e-08	0	0	7.22374e-07	3.1343e-07	1.73666e-07	0	0	0	0	0	1.73642e-08	0	2.74818e-08	0	3.82091e-08	0	0	6.39357e-08	0	1.10077e-07	0	0	0	1.77479e-07	2.5704e-07	0	0	1.02326e-07	0	7.10482e-08	2.67139e-07	1.51026e-08	0	2.15224e-08	0	1.58962e-07	0	0	1.88079e-07	0	0	1.20116e-07	8.80154e-08	9.38423e-08	8.32062e-08	2.33556e-07	0	0	4.65356e-08	2.40521e-08	2.74329e-07	1.09656e-07	2.07661e-07	8.93961e-08	4.1472e-07	0	0	2.98939e-08	9.67224e-08	0	0	0	0	0	0	0	0	0	0	3.04367e-08	0	0	0	0	9.42113e-07	6.36473e-06	0	0	1.34152e-07
M00332	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.32536e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72349e-07	1.35507e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.59231e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00333	unclassified	1.5672e-07	2.76311e-07	3.1479e-07	6.65844e-08	1.92272e-07	1.22827e-07	3.68274e-07	7.21969e-07	3.23814e-07	4.76832e-06	1.56871e-06	6.60885e-06	3.23614e-06	9.37193e-06	5.53284e-06	6.43337e-07	3.19051e-07	1.31888e-06	3.352e-06	1.12544e-08	2.33995e-06	1.92932e-06	4.01073e-06	3.08717e-08	9.31862e-08	0	0	4.69051e-06	5.25396e-06	5.93517e-06	1.1777e-06	1.07514e-06	1.29572e-06	1.60471e-06	1.60997e-06	0	0	1.69904e-05	2.27413e-06	4.26446e-06	1.92156e-06	1.62476e-06	3.36083e-06	2.81722e-06	1.93216e-07	9.09129e-07	7.16514e-06	1.91213e-06	0	1.51701e-07	1.19072e-06	1.59276e-07	4.3374e-07	3.85084e-06	0	3.10741e-06	6.51682e-07	9.87135e-06	2.09726e-07	1.88303e-07	7.82174e-07	2.94459e-06	3.50371e-07	1.87014e-06	9.41562e-07	1.20803e-06	1.53907e-06	1.05802e-06	1.27087e-06	2.53143e-06	4.90606e-06	1.52839e-06	4.64885e-06	2.54097e-06	1.8686e-06	5.09951e-06	3.20411e-06	4.54295e-06	4.09308e-06	0	6.36012e-06	1.49209e-06	1.3719e-06	1.25961e-06	1.68913e-06	5.02207e-06	2.26852e-06	2.33331e-06	0	0	5.87628e-08	0	0	0	1.42828e-07	1.06771e-07	2.79913e-06	8.65865e-08	5.44928e-06	2.06243e-06	4.38082e-06	4.7615e-06	3.30462e-06	1.60308e-05	6.56906e-06	0	3.75431e-07	4.30874e-06	4.14812e-06	6.61384e-06	9.71162e-06	9.66192e-06	8.44141e-06	8.83745e-06	4.51861e-07	7.98829e-06	2.0636e-06	2.51248e-06	3.36321e-06	1.32019e-06	4.6008e-06	1.34905e-06	0	5.81805e-07	0	0	0	3.58054e-06	1.57737e-06	1.09814e-06	0	3.67285e-07	1.54474e-06	0	2.28337e-06	2.53913e-08	1.96329e-06	2.10047e-06	0	8.1351e-06	3.26804e-08	1.10365e-05	0	1.05696e-06	2.98977e-07	0	1.26561e-05	1.72135e-05	1.79102e-06	1.58169e-06	1.83394e-06	1.18518e-06	1.34072e-06	1.24484e-06	2.62103e-06	2.30353e-06	2.14964e-06	9.2185e-07	3.01603e-06	1.17755e-05	2.27288e-06	5.01268e-06	7.91175e-06	3.64146e-06	2.95187e-06	1.48135e-06	2.21938e-06	4.43658e-06	3.99404e-06	5.91682e-06	5.28486e-06	1.93282e-06	2.23678e-06	6.19206e-06	2.44758e-06	6.74469e-07	9.73451e-07	0	1.30101e-07	1.92949e-06	1.15784e-06	6.70366e-07
M00334	unclassified	2.06319e-07	4.82556e-08	5.35003e-08	0	0	0	1.39567e-07	0	1.96138e-06	9.47272e-07	4.83177e-07	8.88243e-07	1.60242e-06	5.16775e-08	8.08403e-08	0	2.44735e-08	1.66052e-07	0	4.65292e-06	2.32786e-07	0.000124716	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39067e-07	1.91685e-07	2.01354e-07	0	2.50798e-07	0	2.65703e-07	4.40762e-08	3.29135e-08	6.40865e-08	0	0	0	6.2856e-08	3.29866e-07	0	2.17114e-07	0	0	5.91736e-08	0	1.0501e-07	0	7.02015e-08	9.48011e-08	0	0	1.70806e-07	0	0	0	0	4.2605e-07	0	8.36169e-08	7.55759e-08	1.22062e-07	2.94427e-07	3.5053e-07	1.46242e-07	0	0	0	0	0	0	4.80236e-08	0	0	6.82856e-09	0	5.18948e-07	0	0	0	0	0	0	0	6.26102e-08	0	3.33557e-07	4.23471e-07	6.37496e-07	5.36899e-07	0	0	0	0	8.49353e-08	9.35392e-07	1.28022e-06	0	0	0	0	0	0	0	0	7.55831e-08	0	3.86807e-08	0	0	0	1.08612e-07	7.4743e-07	0	7.26221e-07	7.68002e-07	5.26891e-08	9.53859e-08	4.18158e-06	0	0	5.80392e-07	6.86914e-07	0	2.30532e-07	0	3.30283e-07	0	2.6431e-06	2.64015e-05	0	2.92569e-05	0	0	5.08203e-08	7.46082e-09	3.91222e-05	5.73401e-05	3.60019e-08	9.71424e-07	0	0	3.67856e-08	7.61504e-08	3.82056e-08	0	0	1.39245e-06	1.08336e-07	6.44678e-08	2.48613e-08	1.97485e-07	0	0	1.70992e-07	0	0	0	5.21932e-06	1.15931e-05	0	6.26236e-08	0	2.94521e-08	0	1.1508e-07	3.5274e-08	6.27211e-07	3.38452e-06	7.07313e-08	2.46469e-07	0
