Pathway	Kingdom	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
M00227	k__Bacteria	74.1686994927	20.4112764919	13.6907592587	0	0	0	48.3879896125	0	3915.6194767445	873.2139035977	370.8663047029	663.021671338	100.5503135734	4.506386479	28.8817620043	0	10.0228189597	192.4905619878	0	84.3548379468	84.5930327968	699.165231309	0	0	0	0	0	0	0	0	0	0	19.4858500919	0	0	1672.7373196815	219.3158136308	9.6317158631	319.0058768993	923.3819065603	145.972127835	91.3522131156	6.9289469879	11.3602176359	499.8037779654	447.4816581603	36.713661188	126.3924073449	142.6740847039	274.9281629775	0	586.1468795284	0	0	62.8093794157	0	85.9514797009	17.3870937912	77.0470653164	45.2342415245	0	0	131.9900539761	45.8868936888	26.598717375	6.3906115992	182.6782380246	788.1122290522	14.5339480599	95.1457967382	86.150454092	216.8249347666	139.2420647287	218.5404593085	108.9526811225	6.2300538997	115.4442093308	139.8302203187	57.2186514993	1.9607843137	0	0	7.8510395757	0	3.1659679361	3.2091271102	1390.9101067725	0	1712.0152086646	3341.6801161431	0	1125.4409738413	0	1143.2778157938	1244.0003136349	1233.9590187361	26.6347321332	351.2079846534	84.9152631291	1159.5346426338	0	0	0	36.9305245365	22.1931052356	1908.7521325762	2192.8654504409	0	0	68.7204757076	0	0	0	0	0	45.3245192608	0	8.9016039635	0	0	0	87.4170396931	793.6928311669	0	1016.0163415865	837.3003700355	58.1272653256	26.0125067021	324.5324661406	0	127.2562915982	412.1436147163	466.4802002481	126.9792571405	208.4000627667	115.2798703422	115.7328088053	0	1981.6920236576	706.8201425986	84.829515033	999.0139894681	1068.6524429409	0	28.1443068543	316.8755657192	1360.4755879181	1329.5740040213	62.9247698403	464.1783706276	0	0	11.4596358855	291.3677690052	0	0	15.6940726256	2752.4383409751	236.9071672871	44.7099277467	14.5970641338	82.3844692595	0	27.0285540735	18.5611437668	0	0	54.3640182549	36.6097966873	115.7666619699	0	59.6117106744	24.9964453196	76.694192213	0	46.257570253	35.7350273445	119.7576305636	265.0956732349	23.3520448179	2.5170822669	5.4031906527
M00228	k__Bacteria	524.0448141838	1289.6970612536	409.7289845954	1161.4908468166	1362.1537078677	172.1719597369	658.4505781041	990.7192973107	52.1393194918	246.1341237323	348.6231199027	1830.6878690246	151.046916551	105.3892778873	127.5772521786	37.1344818301	50.4774824969	415.8538690452	202.9833069413	387.1557362232	98.1874344408	139.988713937	8.3647434327	9.2394013308	3.8632727397	409.3205172589	217.0996162654	9.2230016275	6.4582680228	5.3999983392	650.5663117903	71.6660531392	182.7690320977	306.1215687894	214.0594217484	0	1324.4795335188	143.0911188369	674.0776128197	339.051993628	584.5558613814	427.3968592103	117.9098369584	918.3149228323	237.9839949006	491.9552564181	267.4572297938	851.1443405279	77.6800615699	161.3015803995	127.4053757331	491.0957653602	145.4730857788	97.8397671191	1101.2335355895	489.4251087353	1000.0306634113	179.282786629	1161.691413503	1177.2348712217	2172.6432490275	103.0891854256	1231.7070645019	135.6745882586	1094.4431241643	73.2779207607	27.2727237982	89.3081854979	320.1193372678	182.645264915	1203.7747810881	255.3877361601	710.1503877474	816.3458952	184.6059838986	185.7573356151	1809.2145231765	1717.8516761605	206.0254634504	3492.6904534612	209.6472488207	250.8979236379	547.7260384674	463.2919157864	379.9521672858	284.0096794323	28.0814094593	159.1645597821	142.3501156896	203.7754666151	912.5310744633	592.3927711377	1570.6032994176	590.9958295454	123.08723134	2083.3614677741	9.778135529	2308.4414311966	90.6234273913	136.1844818058	0	5.048777924	0	41.5800362413	176.8970698861	93.2244966126	682.0853351979	7.7314268273	0	295.6012751014	0	154.1285633889	94.9797628909	138.5173544452	0	109.4887243208	1177.9454248477	120.1649739847	109.7285412543	383.392923178	721.5822673844	477.8304800381	669.0736563645	6.3337557659	411.4231911491	315.4370208195	744.5023265474	141.0111471864	919.1445489149	183.1973019142	1089.1713599409	109.7229501691	537.6948827016	84.4869159503	335.6700672951	875.1746820122	397.131909634	191.6713323163	116.7910036414	1122.5214204121	337.2816926998	596.6978087434	178.0033288724	222.2944280486	434.3900916794	374.0323750163	772.116595348	228.8019384502	321.7103125295	75.6520908224	67.3323960214	388.3149380615	865.2053617494	145.1124594339	46.0691491285	245.4945507953	234.7823662173	230.3417588287	20.7330661629	0	90.8691555804	50.2497634461	0	0	0	786.1184218767	315.2050247693	162.7432320316	183.4394333365	369.1806331377	284.3026917521	86.7640010224	25.8857682666	158.0603876867	121.3529725152	616.3724826926	154.4083082719	531.9641031523	17.3022639846	1065.7663190352	385.5458217947	460.6292387515
M00229	k__Bacteria	43.4161771384	13.5096169783	11.6613174553	0	0	0	359.9724327131	0	3309.7245465437	704.7256705032	291.8812973913	507.0231313112	83.4308496033	5.5698453561	42.4001477481	9.0301719996	47.3685958133	307.3860321564	0	134.9377170417	52.866360976	531.6567396298	0	0	0	0	0	0	0	0	3.4724795415	4.5242505983	21.5803917014	0	0	1302.0559303515	184.098812551	14.3357148956	215.4117207433	687.3563682107	99.0790722028	462.5312225479	54.6127538236	23.3967603703	331.5180312718	1744.5255391184	22.0086123384	89.9480845887	151.2624629194	211.0130325935	49.3466254089	512.9963661801	21.5627911072	0	62.9818593576	0	56.3385844052	16.4163259467	59.1126856276	23.9354104513	0	0	92.5378106034	22.5876072313	19.4202455666	9.2006166482	138.7513949183	466.4949957038	16.8764147216	42.5108544774	51.3608590338	121.6792267651	115.0681729702	155.5574516958	63.7265465681	2.5672092618	72.4117027714	75.4261947112	60.3629693269	385.8348904151	0	0	0	0	13.1501095115	4.268351967	819.0224934095	0	1642.0704281072	2853.8202497924	0	906.1827231967	0	938.5707746955	1133.058223379	455.0143894195	17.6850694105	228.5654817858	66.9665664338	868.4012648897	8.639243168	30.3317884619	0	41.7600796275	12.5379676275	1461.1269844828	1667.2652844832	14.655791599	0	45.0856034235	0	0	0	0	0	27.5666898292	0	1.8274096808	0	0	0	47.457250943	606.3264509329	0	866.0332617421	727.6765599859	38.1917337648	26.4390191864	315.2862859799	0	1077.0085372002	374.4809608835	399.5234591422	1122.3428739136	231.151274154	694.737532325	80.8331961939	0	1003.5167718216	694.0799518875	72.9789639465	1041.41755767	974.5012723253	44.5693399304	13.4623909659	573.007805359	1242.8233273302	1407.650180098	74.1293040454	330.0328704145	0	39.7661538382	0	639.3878341739	33.6485894426	37.5857977593	10.1382484252	1291.4906594505	368.6200326226	157.9400546666	32.6739012039	284.3589908567	43.7799432498	88.0966161568	73.7952854549	0	0	39.7539215477	40.2522194718	75.847251904	0	48.9062471015	17.8526239034	45.8364272371	0	40.857273576	57.4438432892	148.4538054268	256.8444007249	14.505417173	0	6.8141220932
M00230	k__Bacteria	25.5254702267	9.3660281611	4.2867889116	0	0	0	437.5046820981	0	3180.678447844	769.0323666929	255.0069094408	511.9381011932	73.7029412675	3.4270764107	23.2012944582	2.5005436084	48.5755434959	325.9798854311	0	137.3379915243	53.5173684131	550.256284584	0	0	0	0	0	0	0	0	4.4277635749	0	8.3694480908	0	0	1772.0502285665	209.1580413626	9.1402999101	223.800466365	648.9695565926	93.7257120206	453.3196913222	56.7840779718	13.2801649581	457.7135208479	1886.1394889034	20.0192395113	92.5128039697	107.5467632642	219.6589221285	0	412.8946890021	0	0	68.3556476726	0	50.613101816	3.4955403269	53.9722506684	37.3669522544	0	0	127.7268957133	23.2026264564	33.3422400009	8.7606976335	158.7270744402	539.9468337698	17.5763972684	58.2865088637	57.9796481545	165.4996807198	85.5340039808	167.6385009801	59.2135851325	6.5242198158	87.6090467468	107.5614043647	63.1393894966	604.4507870001	0	2.2673360956	0	6.6208993874	13.0563641779	0	1033.2309652259	0	1522.3482677639	3004.8521075121	0	904.1397262198	0	1028.8790136237	1119.5836188141	790.0758842616	20.3363955478	305.2943165626	73.8165238088	718.7871632272	0	24.2161372571	0	34.4372604287	3.0661394517	1293.1149340241	1394.6512218555	14.6148933562	0	55.7332375849	0	0	0	0	0	19.3220712044	0	8.6860720731	0	0	0	50.9648496395	968.5895289123	0	1580.9825259934	1175.833955927	44.3845095708	35.8032676046	323.3870769103	0	1263.3400068448	834.5418604447	284.5278683948	1499.4366060108	210.6231941605	767.0713030381	99.7611891185	0	1485.5501771833	630.295573311	60.1227453012	1066.6823176088	1131.8679529031	37.6149006509	13.5512091787	641.5450963824	1240.6962101435	1417.2052314228	77.5618703033	461.7756670149	0	45.8635718164	5.0948391601	672.7753304124	32.7602580388	74.0075680837	12.3290320644	2071.2260644175	638.1356964606	224.6608328093	40.3519034645	384.8156366667	34.8605132523	91.186281266	38.0578639828	0	0	60.1627238645	49.7004031198	94.7464450505	4.3609106476	59.8771617575	41.0401738767	68.6977663566	0	45.3567933527	81.5955087416	126.5695396942	280.3144643512	18.1804589727	0	11.8632366044
M00231	k__Bacteria	0	0	0	0	0	0	0	0	0	85.4187679596	5.3374912212	5.6817846826	0	0	0	2.8969964672	4.3502363182	35.5589634809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.0722902548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.2996633398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.1409868117	0	0	0	24.3031878727	3.208861773	0	0	0	0	0	0	0	0	4.056007456	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00232	k__Bacteria	26.7416724606	8.1234276354	7.5316938321	0	0	0	253.9787539133	0	1.5015015015	268.2184078245	148.1313971367	367.265351396	45.8265887155	2.6511115311	11.6034551829	0	14.6748615877	144.6345215445	0	81.1623260146	23.3763997391	672.6743117205	0	0	0	0	0	0	0	0	4.3017807569	0	28.7060299507	0	0	0	0	0	138.7897292124	434.1704458911	47.1693410398	682.8629584693	80.279542558	33.13085153	47.1316257182	2410.7443252227	14.3431573499	44.463071454	163.3958777285	61.1134995918	0	412.1457106542	0	0	0	0	24.2101865105	6.6449584331	40.7038013154	17.8440717803	0	0	49.3336988208	12.9274055721	11.0945501279	0	86.38076749	319.4215313659	2.7903578891	24.9715799174	24.2579140303	83.0859558023	76.4277582765	82.9238718813	34.0534441595	0	39.0032733163	54.194547923	10.0459637183	0	0	0	0	0	8.7607741916	4.3466388917	486.4550640321	0	216.4936614461	2582.9017225906	0	854.9095155487	0	789.9244162278	630.9541801191	0	0	160.0797902785	0	554.6709641979	0	29.7577582205	0	22.443780358	8.0372535273	880.1785365948	754.05962392	17.5300498325	0	43.8768297476	0	0	0	0	0	17.4407366207	0	0	0	0	0	0	470.9925537911	0	1130.9755963496	1160.9104891967	1.6728370422	14.7024340738	87.9408101009	0	441.3179401458	665.8638492889	285.3741677499	507.6077506546	208.4844890139	231.6574174756	51.7852478651	0	0	339.0991986108	87.6922871213	427.1488748239	612.6887976388	6.4644299485	10.1481893229	688.8142029284	640.9209947207	779.3545544324	52.8778409552	376.4324809493	0	8.6531759892	0	433.2141364847	22.0121034305	7.9876571635	7.2325145453	13.8606262362	473.5810102126	210.6544278907	43.1124265761	419.4811486386	55.9493822568	109.4227927955	107.649829779	0	0	18.3366291753	46.1582891372	85.015286871	6.7052311464	84.8521858245	30.5616541984	55.2918389062	0	87.090942355	80.582649556	183.0457457248	214.2963911345	20.4267227968	0	8.4455613933
M00233	k__Bacteria	454.4143149122	631.5155821117	488.0656773807	553.0244274596	918.4580137463	122.7731870416	194.5214132204	788.0050544987	0	1166.7621084797	1808.1797450068	1041.9881482307	690.7697756419	65.5432176137	10.4515370412	38.20367119	1194.1774150071	1958.5926050934	83.0922775667	4456.0814497872	23.2033218894	770.4951507552	0	35.543057525	4.6201088048	5529.7143401803	4327.562944359	28.0228662736	37.2820351068	0	19.5811362559	34.7099676096	96.2859014065	0	0	0	4.9294257225	15.0538040494	209.257593474	162.0954487862	59.7006467187	384.0879888782	118.3540735571	310.5493877699	270.7633980438	420.6844625269	0	2259.6789402436	3034.4167326982	4883.6013806393	6.1223602466	3141.3693687	75.7856188854	52.6478849453	3253.5049773277	183.3572110646	91.1611689638	1247.3275613551	314.1083837193	221.3466495949	24.5900903533	1101.5864615089	599.6192336888	1026.209332145	260.3368585329	693.920134016	190.5738292231	615.1210287646	2206.9619040079	1143.9693863239	31.58678973	842.3828541569	0	0	193.562057174	87.7245692325	46.4912843	25.0068655427	104.4643626335	10.6969669914	302.273622268	200.0046196008	216.5385982587	343.2780499887	283.9915252566	161.5739327946	84.9211414529	559.8736222698	0	0	512.8315947584	17.0835844741	0	155.5080596681	0	57.8861745573	4.7781588587	21.9267807684	0	23.539496722	18.7424192233	6.4482993301	13.0284340567	0	3.1951803808	2209.5646310964	2094.8381277047	42.1799744176	83.354304872	0	65.3685711688	0	0	0	0	0	314.4475378602	0	0	326.6337701693	701.9328810097	375.0031548131	945.1707579216	98.9093636892	637.5734202689	1616.5139276867	1874.2935088169	168.9997689123	0	1670.0082639115	6.0666542232	522.2139487262	619.0834905219	8.2590114554	1085.4313232237	3.0211708851	948.8655372691	129.5662298575	0	0	5579.3221841245	0	4015.2930251675	151.8497934253	304.2825975222	4745.2850133232	1.1904761905	0	1249.2922110338	82.2102705606	2075.1548328859	238.8070135397	505.6452708986	111.2396905242	37.8903611456	172.0349761819	204.293776246	0	0	0	1849.5245814878	0	0	0	0	252.2371403146	56.7522850326	63.0419495233	206.7497065567	1003.8397925029	247.9250532531	5955.6242161083	4751.6935263339	0	112.4860397825	3786.8960718917	1327.0271005594	1390.8880063224	4411.9573878877	1352.9644514641	730.9718637698	1104.7843622318
M00234	k__Bacteria	81.6616286936	243.1126245427	186.4480422265	88.4789529649	320.9034654531	16.6727257823	142.4647847037	43.1106262759	4.0654220221	320.8078332724	934.8645452602	232.8912081327	463.2008009786	199.8176906187	84.0802792898	208.9413135417	71.8763064803	338.658181502	183.5599020508	634.4950984357	127.9291582703	416.1778636272	4.3210911752	11.6674335252	24.2277193442	917.9248443253	766.2066131151	6.4346107627	0	3.5875863232	60.1871370051	93.275598713	60.8989644106	5.061805958	0	386.6694040795	84.4307115297	48.2138868979	217.6897021479	391.8672726551	99.5661212377	573.5853203541	88.8002638907	84.1583766382	253.3179998767	846.9783855169	31.2664753631	112.7407328877	123.1649167179	108.5286172632	44.3034112792	422.6852087068	21.0430375822	10.5485386509	189.1976656189	257.9491874771	128.4110704454	52.4975251897	199.2820682249	326.3379622435	63.3285392514	22.7864623452	630.20550605	136.6495010316	113.6013590245	71.015701544	107.0104182823	211.0299815069	4.2970693907	42.7098732412	60.0416651627	52.068989468	114.06836263	129.2541061441	27.3846149729	14.1413037139	2310.4123434195	2653.1181944271	68.043392688	6267.8231724218	205.9190680123	277.7663146997	182.8591654946	110.5410941479	198.6853525278	274.529271258	369.5592075628	134.6932151176	161.1444667357	118.674631272	9.8480468555	89.7711255519	0	500.457439625	25.3198254355	321.1219104871	171.9375668768	74.5545791984	118.391143572	638.9373264489	128.429563062	197.433232743	178.3361132492	434.8239231743	407.0604438388	710.8664821088	942.109855891	104.087144712	95.5259791187	116.0839874126	43.8778733096	688.1493665444	801.5317359101	235.8880557957	0	546.5653736574	44.4921690672	87.8691136366	316.5273342196	65.3496287801	2.9552584733	95.9833554047	636.385118184	65.5190877217	961.2738708855	763.805603695	134.8101074443	145.7207395833	106.2102167226	563.9896615098	276.1762637285	535.7566967649	743.3861736862	206.563699793	467.0759147447	269.2067668982	343.0641288701	146.8372114214	2536.1719338237	301.2735190967	36.5087676728	382.2963094891	202.0511389809	46.6612725718	75.4429706072	394.3844734911	528.6448509115	636.7419902388	44.7482437258	280.3655865277	10.6844300806	26.2565025307	29.506758088	423.2901603053	36.5830921068	26.8769112277	68.9137777538	3506.6232116746	412.0652267924	149.6367982749	60.9641329626	253.5180744133	131.0315862423	140.5286715064	341.68829299	663.1087915745	64.0311957946	65.1521447206	269.501456905	84.102023729	50.7679872976	1290.3035000269	925.9326321469	65.7822208405	39.9073438743	66.5629197454	48.1767752777	112.9530924489	45.6066072911	161.6401157124	185.7111400272	77.7662310969
M00236	k__Bacteria	1217.6262211834	3952.5319874659	1603.2354067643	2735.6037992123	4032.9249693086	5481.4374316186	2036.6973203717	3807.9674903754	356.4837390232	2572.9816413708	2633.5530742443	4475.9252737627	1489.1566486953	909.7637989622	1219.999020667	2967.940854649	4550.874240138	6483.9310973781	2785.6230366718	8272.6461533293	2948.6400287107	16893.407590943	1124.7458188762	87.139512759	230.1338951428	7282.1914249723	5779.4514267466	844.6352306717	1376.6809996323	578.1534565402	2269.6698387411	1924.7871961578	3242.4254011376	458.1221780538	369.9271860205	2960.251496717	5985.4931229378	1628.2624840502	2563.4250629738	1318.7068782811	3236.167901323	3454.98324109	1444.6507640268	4415.4430881479	2022.3885962688	2274.1731247219	1557.6631961336	6696.009623149	3240.705958585	4605.0228191509	1134.2976165263	2554.285330838	1466.2435121475	828.4500275878	5733.0183911787	1606.2651766922	3651.5424654172	2539.6464736785	5585.5601512627	4143.9101781284	5180.6996812631	4227.5095943702	4923.2490970709	3191.9672280721	4768.7057740075	1889.3030987484	2092.8941536131	1633.4110475716	3644.4878344949	2610.8380084555	6131.6428333384	2361.1859304987	4241.9991715843	4164.6923763998	1907.0561229787	2279.1880829724	3608.1668196053	4628.2923441865	1635.1062841301	16133.9312644383	3068.944439724	2834.1050727602	4170.0031968613	3522.6589232926	2643.7590209787	2404.3926476169	753.7677190884	3353.9243574121	4047.4228864658	2109.1868948219	7033.4219695814	1630.9049193769	471.1994593915	1970.3602199128	1391.7106498785	4204.645563481	1014.4397438087	8370.7800778098	739.1876477896	1682.2190921249	475.8583614141	921.9492335771	619.3839097631	1018.3552336699	989.4427074	565.2463497698	2339.8499241953	482.4202885866	437.7454316425	878.4248586857	285.0063621378	1086.8499248476	1226.687744581	1280.8135495003	0	1276.4727401226	3749.0356101787	1183.5097925586	1582.2842264069	2399.5081528184	3013.6096244647	2134.9978047741	3793.4362744291	1402.056669411	2468.7525829045	4389.9276019861	3531.2309241114	1628.7548084942	9215.4444613269	3086.9841628924	557.2639512902	1261.6359416498	3962.6256190149	207.7363490145	5207.3489350417	4017.2854959406	3858.9719073597	1960.7404435862	8274.0448435508	7213.4285365634	4926.6607688746	5100.6072870192	3942.2871802551	2399.2354022726	3133.2040129633	4868.4023173766	5553.4739169516	5400.5926873134	1981.3978548268	1118.0783326812	2080.1490027955	2734.9036946693	3742.6833878474	1556.4334639739	496.7964802969	2516.6881022267	2364.4317587948	10314.9364836934	824.0937794038	1149.0421532671	3251.5967966456	479.8503017455	866.9132090104	548.6164809254	2561.8543579841	2338.6660337178	1240.3722661582	1401.968234741	1450.0207248555	4829.7245209055	2127.7605990807	4510.1622388497	4098.5418500821	765.1887583607	1427.8180246386	4818.6660910539	6728.3374372593	8072.1659320249	4550.3114061201	5115.8996640881	2096.8396485104	3303.7571001658
M00237	k__Bacteria	422.8982159608	1499.1390635992	414.9612768772	531.9979515199	842.9228832514	63.518288683	1487.2988861029	882.7131193574	7127.4332516676	2432.9156920901	2626.8655754894	3057.8965290043	1755.093028145	666.5092737651	957.5777415024	211.3736742918	1240.9311206286	2638.2730867527	528.8926744542	4854.9623849533	239.8380474567	6760.5819248553	88.4564447011	62.8015038436	43.7909348215	5857.5959275437	4439.7029253767	147.458652293	212.438818516	71.5302722266	418.4887950859	367.9422766195	661.2228092266	67.7015134784	45.0017520137	4021.8397885299	953.2080914475	140.1686553266	1228.17614489	1328.4867702987	1549.6578611381	1489.7472421538	413.6367924507	2277.4368187745	1386.3795538501	3087.5216619324	55.6476663862	2782.0085754984	2532.1056660557	3333.5378411037	128.7903133218	2636.6876718429	473.3176362357	341.927933868	2374.0006315536	593.7382691211	1016.2824159983	1068.2874290569	1628.67142195	1039.664259119	863.0810892958	1212.8567128468	2024.7261899473	1306.1843331525	1151.3244346648	753.7731505872	619.3991270603	1357.0271951795	169.8928436048	339.4665302235	450.697286775	606.1860940625	626.6315719854	1066.7015866332	482.4367760004	822.2501267202	486.3400969804	766.4981767509	413.2487298818	1339.6942548566	1110.1640110624	767.3488099913	1193.7450927509	1135.8650360157	1003.6369940373	1099.7752521126	1849.1971153857	1091.4591399838	4999.5396076345	6445.6101033444	2262.6125559063	3869.0577335874	0	2813.0439888023	2713.5484288172	3115.6741241281	392.6332779196	785.565499758	431.4490949601	2479.9450907703	210.358129631	334.2008018933	167.9069057606	828.234437528	436.6470325729	4061.7860989833	5225.151292705	90.4955987655	147.4178626653	833.796555361	94.1425949631	522.6698933334	345.4943745384	742.7478467087	0	750.938678984	1024.3101425219	500.8279746919	1212.4303147491	431.3758627445	444.2138707822	937.4916222688	3382.5215390627	194.2009305946	3232.919569736	3752.2691645135	1516.4899853399	631.9321394895	1030.2759793174	1281.2289276612	1328.7937827201	1767.5102602151	1981.5424878149	1695.1444717457	1476.7508807088	838.3164145739	1157.637798526	634.1329963934	4291.7619689072	1444.379530245	4682.6043958773	2182.0585509485	4852.7238015991	267.9523968931	588.4611545081	5298.3263502619	2683.750337138	2764.5911643064	1779.6479721543	1676.7114755605	2219.4978829611	775.123434211	1400.7869715941	1341.6438220985	201.774434092	355.8585357067	511.9601338412	4621.7105910535	781.2869328458	224.6623605564	1952.484194112	372.726707594	222.5975229117	212.5528359519	396.0728717318	474.5574574783	122.0374971299	363.4756695174	407.8421368999	1324.4211353907	544.5396907231	2666.4935476029	2132.1806870167	163.6868642931	93.3270377243	1883.5499543063	1293.673517921	1382.069386279	3164.6224953105	2016.1638954333	1018.3300763115	1040.2462848524
M00238	k__Bacteria	462.6227146304	1564.3060866604	612.3650032065	1468.0847761084	2724.7325567163	203.3346484333	688.0525805686	1434.3759146305	3909.9719702916	3703.7149813998	3540.45371795	5059.0902860588	1667.9999762005	566.4301992045	469.3281313086	818.1932149098	2589.6366131615	3645.9452965884	520.1047078301	6527.8397583833	426.130228134	7980.3244886323	40.7049272134	7600.7574085288	2913.5453205349	7186.5157151372	6015.7605719392	107.336393399	215.153508322	46.7518061867	1003.8340711224	260.2307356778	319.1287000241	321.0030079858	215.1908010509	1369.7099743543	4185.7043497467	460.961568985	759.9091983181	1118.8877833529	371.2200617711	945.9207077818	594.9174042043	2008.9805533471	1036.2638019965	2413.1363777624	751.3519726535	1721.0480761008	2645.1394514312	4565.9706029399	521.7684605024	3932.7092568501	567.3726257993	534.2622895603	6907.1803851669	736.1690302241	2817.6981726457	1508.2091564747	4240.8925972809	2196.7532249141	4184.8946675324	3637.0050977737	3658.7847811912	1209.4513946954	2822.0819690922	603.2035253034	826.0620784394	2110.0595884703	3396.481658225	2104.8356263344	3154.7943345834	1989.4509947855	2065.8865001805	2374.0359730718	794.795567071	1160.7970870559	4119.8549799488	4512.2956084563	442.4550293802	9810.5831633194	890.5635168045	629.3251402766	702.3789823891	502.5020710063	522.6990079558	739.3004596503	1713.6044145494	868.1259692657	3500.6736494301	6644.02936405	3879.0506989646	3237.6762390793	2017.9559619757	3016.5118148175	2842.4048139487	4328.2179052977	240.9947290948	7685.8150227455	286.3413404352	1766.6799105774	212.9576940745	228.4831023091	162.4064163981	931.5718510764	474.4891811763	5269.9509638875	5394.5257760302	129.6763430894	233.2462215005	449.8634808466	159.1529326515	549.3421703849	385.4150431382	754.9386269185	6806.8217267203	691.9586683039	1726.7418790157	516.623895114	1172.3240259174	191.6307145685	95.3283436648	628.9192285088	2833.7750648699	265.0341033796	3213.9194415632	4561.4381627933	4295.7471601306	260.6736764316	2344.1613770653	1917.8914182882	2389.983559696	1788.7362849931	1949.9714749308	1536.8898435488	2360.2831174473	5133.298899475	1360.6681189489	949.3574706083	2332.6208047376	2698.2132487846	3522.4896029154	2182.7320426256	4688.5316552565	1263.2658011507	827.1546093011	3507.4108783408	2809.7629260429	2894.616369981	984.7516378783	1249.3282810557	1165.1559098273	1118.5797072384	326.591109781	1034.952058573	185.555861185	1037.8863251499	376.1758583328	2866.9392419874	684.5981010672	160.5534034352	1176.9828093639	234.2580671067	97.3127229803	105.3368781697	351.4723495897	1113.668104786	540.9952478888	353.8807458315	687.4796240906	2515.8016332731	229.919841102	6868.0763754613	5505.2306593734	204.8513677998	254.9508864028	4293.4821207547	3620.4138344767	4021.232109846	6478.7382262106	2788.4335886556	1013.6725041807	2617.6446593696
