Pathway	Kingdom	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
ko00780	k__Bacteria	398.636194016	429.8969435911	676.3852326332	203.781436059	517.4862170472	103.4014688476	497.3168409777	477.9590407762	735.3176519362	761.7289106078	1120.5669484786	697.0773797667	741.1004230171	289.0390017238	244.9936845441	597.4617809763	1405.7662497106	1626.1332243461	806.1626846352	593.8219264009	781.7480199127	845.4439002973	136.3972496792	1261.2678192962	495.9743336799	318.5806751312	311.9292033607	154.0226687146	113.9113702075	181.0462852375	712.7731285185	738.3052919161	752.2979894265	656.2191443592	546.6575903911	996.2200964156	1108.858702084	375.5855499233	704.8326384465	1120.5863627819	920.5520006542	1135.1288157396	597.3561133895	579.0683966398	524.9818438323	816.4940507951	408.8094440767	372.6261758906	591.3901442854	812.5298408683	817.4410967385	959.1170755078	261.80455876	559.8379088425	1560.9268753439	370.2547123389	432.1926428677	204.9561468386	916.603841824	352.1833176696	292.6488046288	857.6428205728	693.8135168854	257.9090786271	441.6181455094	150.4315543725	378.4480782858	1081.5975496068	1071.6105258502	740.6114871263	363.7131615267	929.1556693155	472.7604904912	572.3530405041	204.9603876071	89.9398509322	392.8846305632	730.3809378102	506.9925739133	572.1500845332	398.3178254011	493.16468623	363.6744389556	232.1208659922	345.1121039722	511.2038908965	1047.2188245256	333.3248888515	839.5392024709	2056.4908122845	58.8907000122	674.7880099413	578.6552215556	764.1162584438	728.6498548994	539.608887678	471.2330891077	938.2156890607	208.9386705509	1163.5940099546	439.5548237081	420.7458154364	775.0574389867	432.1035186251	270.2048088878	1919.7918698159	1929.6117720003	476.5925111131	603.7770296143	64.9115711506	99.2366100622	451.2518169554	518.49167406	338.8031674235	1262.0344118889	466.4730435843	767.3054436527	185.0668453113	451.0569511595	626.8768998845	558.5781045909	619.7845056359	987.4296669442	233.3764724306	1380.6787648631	1610.5207653532	969.6992126374	349.1114638996	325.1735649054	249.6240437107	443.9302858736	805.4605115786	528.9657943002	290.4535158821	509.2378490972	562.3375753389	361.912715076	572.1131946933	771.1956134782	444.3982218992	131.7383203393	627.9399259003	523.4196745233	614.878129859	237.8103769772	269.3211872685	816.1115650699	1136.8240196321	418.0081892552	810.5372688684	352.7225203648	588.7236344968	308.7514114042	901.9916429583	545.8103794241	312.4860654289	225.1409045586	870.2047941129	354.8833158063	125.4693676619	89.9285240416	155.0525197854	56.8835487819	78.7496080731	305.2255682291	602.1682463998	488.4775776568	421.4854579866	717.7998430605	954.7386600233	331.2102342709	297.9376054995	240.7852124814	141.345605204	78.2203980203	1125.8276576596	1030.1444631813	565.4329770831	1379.4541546311	406.501704859	503.1943230087	793.1253908496
ko00780	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4928750304	0	0	0	0	0	0	0	1.2710838817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.4441761959	0	14.4023393851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.307124075	0	0	0	0	0	0	0	1.0638297872	0	0	0	1.3572619356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00785	k__Bacteria	95.919855602	288.4022313471	349.3140710799	87.6792552723	444.5468749964	63.4126543489	591.0018202596	482.4165324358	5154.7417995865	813.7793396119	691.4681923999	1261.3017815927	149.2150354906	2.8225126528	47.1566336325	215.4303916552	1336.4559156876	1668.6005644995	84.1929093121	2729.7666322121	44.7577043383	1021.4841914948	223.2002113237	10.9063375095	0	2792.8458686595	2127.8800359479	145.5306423615	96.4895713036	314.4624489327	258.1576931969	324.0233685902	207.9385076181	900.3632873104	754.8274927408	2785.2429978285	351.6408279639	80.0156879658	206.0816686516	427.2988599043	306.4615462591	441.4218202026	292.4991536717	250.1923983628	971.8214915954	1567.8780097896	20.090791331	222.7186035557	1544.3815058972	1922.1795633506	1268.0078083168	1408.9865780164	306.1418761457	827.9259046424	1918.1547708779	616.8733094409	87.1689515367	688.5326492424	322.3210717073	30.24653109	92.1320770912	1208.7254046341	179.5661250381	422.4492200261	126.2024046238	484.1638140691	370.357294693	1176.6846284377	2352.4544400766	1457.2506560873	680.4006689785	1250.4622018425	808.8752386714	648.0963713702	305.7985004114	191.9667395235	226.403194524	372.5570485007	352.0565652137	4177.0211809079	835.0225935036	839.5573038689	528.9098036941	203.9372086978	608.6282516048	1009.7354057842	873.7875540706	330.9249546725	1989.7645889054	1491.2278420014	117.8010816213	440.4335417917	0	605.6265489375	772.7093995363	732.2857152581	225.5710011693	2688.295479593	284.2231237999	787.895774374	408.5601714969	90.7516993664	865.1165589561	53.8610068888	49.7428630049	995.7194859827	1996.1091409365	84.376211543	830.6055355017	32.0294462512	89.0359363797	81.0853879573	134.2948828017	50.4441951394	254.1200230833	123.5026988502	305.1708925322	27.3257533875	16.6965810256	320.980793715	123.3008331492	942.0772499559	1592.8994208956	95.0822026081	2041.5635683003	2581.6980626594	1136.130450872	281.2950536487	535.1748589874	1247.6890731569	1872.4360384603	927.8367135313	504.4342709012	2022.6919603621	853.2523439981	1189.7561900212	513.5358081695	1223.0361249556	1879.6290265673	970.9565735291	3063.8726135894	1363.2719769333	2776.7388803988	1287.9916139972	85.3131484524	3091.0719033185	1629.7303324246	1554.0997500766	1312.638581159	529.3682960058	2039.0659159133	968.5701317383	128.7755726365	1029.1654714191	1337.28651316	598.5947190151	123.0239491205	2779.795300676	597.7091652788	207.6375388935	1186.1606302901	412.8259990973	462.5805946657	621.9208831874	93.5953571665	473.8965314477	242.5264861501	266.25108056	353.9781279505	1334.7627440353	164.0379238571	2265.4328420024	1892.0936248831	56.4210340241	77.0251725286	999.3352137369	1156.4894293711	783.9328219809	1526.0122832362	497.0539386231	1024.2607695333	1154.9810440477
ko00785	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5137441744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69.3951672646	0	35.4772218075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3998214517	0	0	0	0	0	0	0	0	0	0	0	3.1980673886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00790	k__Bacteria	101.1193524356	488.3067479647	467.6998326097	164.8428398989	334.6158876378	167.2850286113	602.94275391	426.6657166764	860.6029073234	737.4623881726	719.1243834072	1178.8658850047	494.6279447393	167.6273828944	237.9509209917	401.5632923109	750.6822213128	846.7666984961	277.6026108035	1324.0655660448	145.3335104848	2717.0191372121	101.9104326806	533.5466558507	216.0535215197	1224.2047495878	1016.0837548561	160.6848347013	150.7731678345	192.6094330703	405.0209680037	393.5660864677	360.4270591305	708.618294361	683.8671586255	551.5835961584	127.5946715435	216.8947882111	494.9750248098	579.8540728549	854.8745792025	325.4641129902	328.2645352729	939.6156667831	463.2814324067	1405.0804582472	69.3245071883	671.7498049439	1321.3166051827	1661.5752685199	995.1787792909	1460.3707431789	340.2361460564	724.1965404867	1288.0812264345	551.9993710838	415.4885230704	675.4940381791	881.2760646506	372.9985621004	374.66891653	637.0258076584	820.6795147222	566.3564138007	398.0410867599	354.2178775144	453.8642279171	948.8841659822	1218.6721279365	911.9766233078	666.8075605687	869.9130825882	573.4375253898	621.2810761746	333.9464124706	382.9992262454	400.9543382333	604.0598051486	333.4122437741	363.9303330553	659.0392977572	646.4149015402	781.7960800911	478.4482714468	563.2181786834	726.7847939527	905.0930961453	434.7528321725	397.6505489354	1058.087900684	883.2192472045	1052.5505383636	0	625.8256413419	397.4063046896	157.1955321908	630.4020515324	684.409844233	211.6505761527	932.9765974318	448.450006986	452.6175642869	703.8180359072	177.700413235	172.1253152036	1483.592361543	1517.1830998457	331.0832514369	570.5508678919	293.2846230001	89.2320339299	196.9000640208	231.0518393409	102.6423184936	618.4282624212	224.2820492337	723.2803092384	73.7150151182	77.4532553097	261.0062971545	159.1774011219	611.8283959137	1281.7606279563	89.803234306	1309.3290476246	1714.085070047	813.1019003579	199.0906339952	564.4520627896	635.3653940981	619.0318186328	865.3881090909	711.5243240364	668.0179437205	752.9537559098	632.150075269	481.4303949008	929.8922922282	140.8965843278	771.1593416404	1184.3277758542	762.1789400959	1366.4669634238	832.5743337381	404.7955515109	1632.3853984492	935.8653457474	954.3995440799	1014.6100655405	924.6729991802	645.7672298628	676.6277265386	653.3901271684	970.1641268922	643.4608429678	332.0074868799	155.5517813878	195.9605293078	310.0580812352	609.4960052383	442.8680985852	250.883213966	43.5423883452	70.3207179778	115.9182326532	522.5240830333	214.6972991522	269.8767608138	386.2518706205	801.3526010474	318.7067997018	886.4052287758	770.4969206854	48.0861393322	22.1933017122	988.5254813211	807.3809564753	722.24448168	1248.0819894277	722.2239900966	625.9537131819	924.1163838034
ko00790	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0832376376	0	0	0	0	0	0	0	0.5506769981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.5167652065	0	12.9574760069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8423630376	0	0	0	0	0	0	0	0	0	0	0	0.9833188614	0	0	0	0.3399822437	0	0	0	0	0	0	0	0	0	0	0	0.4269783519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00791	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9235981753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.2401240248	0	9.7125846423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00830	k__Bacteria	0	0.3296748901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6454189847	0.2263036125	0.2881165767	0	0.3722352412	0	0	0	0.6980169746	0.2962648741	0	0.3683563563	0	0	0	0	0	0	0	0	3.6536455162	0	2.5425667333	13.4906796076	0	13.1118867041	0.3676086792	0	0.2358665838	0.2269588433	0.6505768012	3.9827648433	1.276225324	0	0	0	0	0	0	0	0.6622972124	0	1.0058017436	0.7207533997	0	0	0	1.5635590268	0.2826252995	0	2.1343619965	4.3599217841	3.0091457037	0.4816845708	1.1158131794	3.5993287186	0	0.5779742229	0	0	0	0	0	0	0	0	0	0	0	0.4592826959	0	0	0	0	0	0	0	0	0	0	0	1.2281160654	1.1896573065	0.2514520206	0.5588142914	0.2024795995	4.8086356155	0	0	2.8385056602	1.3803758215	5.1936008327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.7498177053	0	0	0	0	0	8.9453645746	0	0	0	0	0.7735505698	0	4.0700297386	3.6224708805	0	0	6.7835672255	1.8328934315	0	0	0	0	0	0	0	0	0	0	0.2272723793	0.2057338714	0.2658365051	0.5124652217	0.346854648	0	0	0	0	0	0	0	0	0	0	0
ko00860	k__Archaea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4143632056	0	5.1039719929	7.1661405994	0	0	0	0	0	0	0
ko00860	k__Bacteria	71.3475414851	97.7343096257	189.237976887	49.2526754808	101.7031718905	28.3746759144	192.3067484132	93.1472910458	912.9165270408	272.0081393257	274.5522583997	236.5851314563	285.4953341158	114.1227978617	114.874766727	204.8565036673	143.8536479833	260.0284111015	166.3236509572	63.0537859558	195.6846904209	447.5294968582	54.122259173	91.7679243523	34.2267637752	27.0786475535	26.2963478243	94.4921513113	79.2919822772	91.696886364	204.9860353264	234.1875851257	264.3546543443	203.9986645055	194.748941073	656.603809376	122.0972309349	25.4027037514	188.6633559386	266.3362485986	225.6561477945	327.763415834	134.4468795112	150.1665529172	217.6704896386	445.6708789935	22.6757209636	138.4428282862	66.3284192271	95.2722915393	271.3310944596	217.8203047778	76.7545704027	177.7652196741	42.3018293421	116.6228962626	112.9488871658	37.1773678222	190.2411371699	81.2153526089	121.7205454716	67.9957479367	142.0873470016	60.165524329	122.7106864953	65.3582693368	171.2591309317	244.9794848694	54.8135741219	98.4569714734	95.3740930902	155.2045348097	169.361380013	210.2525732191	97.5824387388	57.7816085439	142.048404215	340.9917165527	191.0880500302	107.851203474	213.7517404534	253.7839996888	217.0355512124	147.2114993273	171.1554519729	235.2234731707	357.9345167207	168.1611833235	553.9910202939	914.8960842796	66.4276817341	306.397443946	0	328.9818769746	336.574352609	315.0169820863	333.4102614023	171.5104070156	125.5420434823	436.0641949272	194.3102454601	267.9971496267	295.1528453481	98.7761455507	166.4171135154	514.1475982021	682.7524653137	177.2973869096	183.9835340843	48.4127802676	64.9083256525	268.8180614384	310.2732169793	107.2630273876	89.3278851586	242.8041996235	183.6125789169	58.9219279074	74.2223835281	110.1074353031	90.3935505338	200.9854351701	326.6885046824	45.2357839987	431.3535591973	422.9175105303	28.8160282228	160.8740586782	172.4993514082	119.0970498168	199.0615329733	280.040032353	308.0548964865	209.9248542113	295.6676497431	138.2864810569	189.9919664371	264.928921135	660.9300467103	321.0127581126	19.8149658512	466.5363580249	291.7064487665	299.4900246556	150.5295015291	175.9904122506	569.2046821254	656.9992051436	160.7586571241	355.9404372131	136.9852904502	223.2486496706	151.5546579968	384.8086816919	215.1549259787	149.3347194273	79.3536097157	793.1066174613	162.9715528058	413.5053012359	80.58619961	128.8058674764	42.1936516634	43.3996741783	168.2855446741	296.9547135205	203.2685124574	163.4246996977	229.5999861529	214.8754740043	142.918713211	52.5314503308	22.6664235224	44.1219676982	20.8946282863	95.3382743823	111.5967418006	80.0722624345	93.6052787259	75.5715057852	165.6769141052	116.1650365191
ko00860	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2874854198	0	0	0	0	0	0	0	0	0	0	0.7529567074	0	0	0	0	0	0	0	0.209834407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1732385165	0	0	0	0	0	0	0	0	0	0	0.1750976878	0	29.7181154937	0	10.0801015559	0	0	0	0	0.2358840162	0	0	0	0	0	0	0	0	0.1141491516	0	0	0	0	0	0	0	1.9263788568	0	0	0	0	0	0	0	0.285002466	0	0	0	0.3448686798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5108298756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00900	k__Bacteria	246.1925437164	607.4539226042	493.7446635493	376.8417888907	779.2349723153	591.1068637565	477.7430636842	685.6489368835	1659.4635603036	1050.0182056078	1229.9443171867	1021.6264058569	700.5130534749	223.7755097213	234.8576120091	481.0227490084	1380.4859404261	1636.8575581635	421.4901483707	2176.2625096679	483.3086753426	1430.452228659	167.6055160791	1271.295595466	475.6582132047	2141.4219017689	1660.6337202592	214.3829190759	179.7345792442	221.6329458649	597.2664549898	550.6141046904	643.6575984773	533.5498523605	499.4844198278	807.493639628	857.080713773	351.6385943693	513.9087152946	744.0850572144	634.1483917884	732.6624506021	371.322044341	748.0246394784	2271.3211687767	1075.9330407745	200.1919964294	1139.7005026866	1304.8650584229	1848.1712110479	774.9890334671	1430.6502197079	266.0876285569	458.0506011818	2204.0088878733	384.4551823731	649.0765386552	636.5210974809	1076.7079402373	516.4254588872	812.7857891301	1020.0279955253	901.1518244589	625.8259214274	679.1703123771	432.2514332655	434.8608384447	912.6649866929	1642.467234163	1064.0439400602	1042.1388133427	985.2875154036	862.2985925439	850.4613232957	328.6360989928	247.7900411293	582.3725567029	919.0505895099	354.669466824	4945.2399018439	603.1019067162	626.4918814628	604.7729197537	454.379069015	526.5282970046	623.3035195547	680.5187648486	514.3612134715	1121.2623160226	1766.0502427176	535.5942555547	800.7961846014	368.1554784758	813.4178010055	710.8090057149	1057.4435542687	627.396231081	1537.3281926274	282.7826917491	971.7831357574	460.4586605081	565.3484079324	740.2005627323	174.7077018201	365.0254450983	1687.3957779312	1943.4455831891	430.5605244064	565.9788352938	157.2096125869	216.3746407631	532.7675265516	558.9972607799	381.3292437175	1097.3461175699	511.3249488813	672.6730353376	227.9152695651	385.3650744721	318.8126558702	259.6679956832	654.5395596782	1307.9621298698	145.7334008748	1284.7660577023	1821.5244062491	1368.4422624486	371.8491992805	1420.1431630982	852.9932681037	607.6481173336	777.7799760235	789.7016383777	445.8784070153	864.9377319892	992.1816280722	628.3239610598	719.9570692125	1093.8843481331	1311.6870845656	2231.6862264708	1049.4405730076	2217.6443252649	789.5688833659	382.7370421317	2297.7718586768	1241.0165454298	1252.6860877214	1063.273314001	623.2954895192	1220.0639240006	707.3493718442	558.5305972748	828.4272065318	599.9613896145	450.6138916236	209.6204677058	1337.6810537185	307.3869958034	529.7054885344	953.191197722	211.908776797	90.2047123555	84.9692339973	426.6879672779	691.2556806617	394.3803647927	290.452424044	505.2677383289	1196.1711670333	327.8110870652	1956.9023982458	1646.3708887346	87.0571882311	93.6526981333	1564.5732136589	1353.2508963367	1284.3728849467	2382.0021161007	988.1992986677	893.039528639	1119.288562545
ko00900	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.483919607	0	0	0	0	0	0	0	0	0	0	2.9698662347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5332491427	0	0	0	0	0	0	0	0	0	0	0.2699184668	0	49.7099999412	0	21.8707641022	0	0	0	0	0.7363896299	0	0	0	0	0	0	0	0	0.2361888185	0	0	0	0	0	0	0	4.1394235354	0	0	0	0	0	0	0	0	0	0	0	0.7059303222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2104102492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00906	k__Bacteria	2.4924443442	1.8695487122	1.8087105678	2.9017888785	1.3333072275	1.6817308584	1.3941675176	4.3787245539	0	47.5157263555	27.99643003	6.6657342707	9.8699521745	6.7490674463	1.6633762782	2.0123756448	1.827920757	5.0106546734	5.355122873	10.9326026167	4.993569863	0	0	0	0	0	0	0	0	0	2.6175796456	1.7091732869	3.4011143986	17.1496683827	9.331131638	0	0	0	14.2562365733	0.848457006	0.6428428701	3.0473927432	0.8087914359	0.4973774898	4.195207921	0.8725730528	18.7576436359	5.7048467979	0	0	8.563861463	0	6.6121259743	2.8604761685	0	4.3408748208	0	2.495914525	0	0	0	4.4137384899	0	0.9852429843	0	0.760144546	0.32276285	0	3.9945782547	1.1692632432	0	0.7804976446	0	0.5547613311	1.8210152946	1.9617510434	1.6056580565	9.2420151137	2.0473392526	0	0.8412725055	1.4003756894	1.2846802176	1.5802927942	2.222518758	1.1513730713	0.2688118464	2.60725786	0	0	3.403972883	0	0	0	0	8.3489152261	0	0.260487345	0	6.6953293961	0	0	0	0.6063635879	10.4657116365	21.3383143746	21.5127645574	0	0	0.461181653	0	8.7291935496	5.2961728803	7.3262879117	0	6.2835811948	1.6610133513	5.7906855627	5.1501172273	2.4142665841	2.988252531	2.1172866508	0	0	7.2624152888	0.7947626161	0	0	0	0	0	1.3401627323	2.0098328615	0	0.7234112827	81.1913339134	0.98412341	1.0547213816	0	0	0	0	2.9740506244	0.8857367598	0	0.5350726848	0	0	1.4427679309	0	2.4087533294	1.1760946704	0	0	3.1430837181	0.4773899174	2.9743347443	0	0	0	4.156634941	0	0	0	0	10.0256620853	14.0777840142	1.0734885849	2.1279177335	4.171293962	1.236724921	1.1415545116	0.4299416891	8.4898029489	7.4505254875	3.280007488	0.6034122392	0	0	3.7749297764	7.6240429746	2.0695592296
ko00908	k__Bacteria	126.9872514189	521.4793053379	301.6044091138	411.7351830221	730.6947282405	63.1561412698	330.611105571	571.6783312863	1227.1221690918	548.4739559737	470.5235194896	583.6990014933	182.4969139039	36.7652706097	209.8783758692	490.5905002785	1239.5813404576	1527.2215320961	558.5051134951	1378.8409998908	515.689243911	1820.698340755	167.7783110727	1059.5045084995	400.1803504308	1205.7843361613	1013.9027004443	95.3618186478	94.9201024076	209.0857474097	522.7376140962	364.4811474934	328.3199082475	632.5287626572	505.2212840032	390.4983765871	1061.10920799	131.1203561823	573.6647848266	461.6171249677	962.8819917516	669.9403051701	416.482929212	721.6130230514	281.1987801155	345.7074692456	162.622806096	534.0948659311	796.9632294994	930.9300362608	789.4554394404	703.8648659039	265.4082988944	388.026424322	1065.8412060149	344.7978364131	765.5765744804	459.7183690816	1130.1153903388	547.7301818927	1376.1522791796	584.2379754997	651.4514008442	361.3444134394	641.8256620749	303.6385386119	334.6842673835	690.1254663142	935.0788143941	629.9280976601	1021.2692309724	760.3341623848	766.7473887806	727.9319651625	289.2010459122	302.1523279745	691.3584104837	829.329160287	248.0737216993	264.8603930106	526.5329723886	512.1142535576	510.7446040634	377.9884035111	472.6284311907	620.6671543918	480.2916131952	370.9638175465	653.9116962993	1204.993536138	690.564930828	1027.3201491247	0	653.0345845091	504.8175593805	391.5484784175	155.1729223259	1053.9295620654	116.2858008686	539.3480100353	291.4570725339	75.5755270786	586.0646916543	74.6100415284	121.6509536533	590.0780069953	849.7672610326	70.0117151905	579.2379142605	227.4024567143	108.2825481691	83.8974820044	95.5384551948	79.6244862055	1116.3132033235	101.4485573757	940.4832738732	35.5416382407	72.8421024308	316.7433936257	146.2885065798	621.451334856	864.1684922376	85.5623931434	845.9449072378	1149.6483042528	651.9513268172	289.3364303856	641.0598038539	839.5521939084	134.8440260436	432.4772061366	693.432487019	170.6064802729	711.4575478823	785.4186586999	465.3681675623	708.8498855119	511.199197344	830.9530625104	1086.6276271707	641.4571868568	1281.4895892451	707.0183943549	389.5392207043	1198.1929380036	771.1477872306	595.3818292336	772.2457087086	422.7496917932	911.1741176537	574.404498834	450.1301054829	411.9838598928	647.2251473786	397.4093942079	187.2452268837	538.6599475498	140.8282518652	31.0613035011	454.9674383742	52.6092055805	29.8304714161	24.8160969682	42.4572564384	704.5881793916	457.7990970799	199.7253841965	278.0734175736	785.611812389	229.5202190994	997.2868520041	796.6818310049	58.1258924513	58.8525280987	655.3549874289	1128.5331384551	1143.7703441957	862.9372327621	646.2525082467	550.3720963269	812.1071282934
